,AAA,AAB,AAN,AAW,ABA,ABB,ABN,ABU,ABW,ANN,AUB,AUW,AWA,AWB,AWN,AWU,AWW,BAA,BAB,BAN,BAU,BAW,BBA,BBB,BBN,BBU,BBW,BNB,BNN,BNW,BUA,BUB,BUN,BUW,BWA,BWB,BWN,BWU,BWW,UAB,UAW,UBN,UBW,UNN,UWA,UWB,UWN,UWW,WAA,WAB,WAN,WAU,WAW,WBA,WBB,WBN,WBU,WBW,WNB,WNN,WNU,WNW,WUA,WUB,WUN,WUW,WWA,WWB,WWN,WWU,WWW
41011,1.6603366545093774,5.480222938325766,0.41487484960652804,6.976537043683293,4.400304544450194,1.8264195322542598,0.6635152732209275,0.0,9.63248478195083,2.160160390607029,0.0,0.0,4.733538757057327,6.893766579492889,1.911630331103516,0.0,22.43605007342703,3.7353171253319557,2.076931258300003,0.6645735650411404,0.0,11.217421050792758,2.572967751420073,2.32401507270695,1.0799059382283747,0.0,8.22207720266968,0.0,9.145674986179612,0.0,0.0,0.0,0.0,0.0,13.045680698836483,9.471580671128324,14.312398737723937,0.5827852446060001,127.86723883956938,0.0,0.0,0.0,0.0,0.08320891326814447,0.0,0.0,0.16644587844744674,0.16646950986613498,7.478117999925474,12.879171337273151,4.5737177680717105,0.08322105179943479,26.099275940833078,16.539543246217328,9.22424331374388,21.721449490173093,0.33301007232900975,164.41262732670066,0.0,118.43172856299752,0.0,0.24977019900506994,0.0,0.08324507973401471,0.5827180856166314,1.831431532712363,45.5569611250548,189.04006756421958,158.14423965957099,4.578267422383271,491.76023576137266
41012,2.2033148417505557,7.2033322295221405,0.508442353284189,6.863612286534045,5.423875240638668,1.9493717448748493,0.5085331601116021,0.0845586887315396,10.931155506933424,2.373342658752537,0.0,0.0,5.592398739589058,8.896223660833522,2.0338294524063865,0.0847808243119632,22.367048696540692,5.338736014068546,2.3723628343304046,1.270722800480455,0.1695900743282449,13.386574742055796,2.3721295451170614,2.457297556187862,1.4401656445049433,0.0,10.674032990989337,0.0,12.196602612192907,0.0,0.0,0.0,0.0,0.16920347060147073,15.24871570869399,12.707858371361072,25.834008510718743,0.5928231550806298,177.25339921383897,0.0,0.0,0.0,0.0,0.16931050730299588,0.0,0.0,0.16932575174533915,0.6774843660726033,7.879663798530357,14.06308533514804,4.2363730429037805,0.0,27.95567276379604,17.19729317048072,13.89368518065933,31.505642478222423,0.16953965362443374,206.05546255079673,0.08462744529341444,138.71513880553002,0.0,0.25416904771077753,0.08466080691137141,0.0,0.5925711190847966,2.28680377338671,40.83135594421583,213.7490103288491,141.33543171580007,4.235185907192963,478.74708826522874
41013,1.7155186476224111,5.662366204091433,0.42876776565675906,7.207742398104186,4.54650491792151,1.88699880375534,0.7715824398368881,0.0,10.554503826087371,2.05980265467549,0.0,0.0,4.89105581637936,7.294677901760537,2.146929397465979,0.08600721202818416,23.953213563149774,3.8595020873002794,1.97379486350676,0.7727398998733828,0.0,12.191235025688243,2.744658457565603,2.4014039311777475,1.2016981902196604,0.0,9.01169515346035,0.0,10.051594105492908,0.0,0.0,0.0,0.0,0.0,14.080985588667826,10.560040558535059,18.313853691457926,0.6018951512140137,143.45986392329579,0.0,0.0,0.0,0.0,0.08595212115974528,0.0,0.0,0.17202555632161218,0.17198355173409435,7.725920495032791,13.478434482701498,4.982988181068719,0.0,28.51234555136646,17.947016722792714,11.164776096246351,26.309763576601206,0.5158788931897215,175.6161753777672,0.08602128604781689,136.61544877340484,0.0,0.2581036660174948,0.0,0.08594559716103833,0.6878613074470805,2.063968129411023,47.92446373456377,202.34391065969632,163.61134892574853,5.159274357933003,512.2091261270987
41014,0.7510869623066355,2.4791401950516128,0.18766240468011805,3.156154049922691,1.9906381330113474,0.8262507791720322,0.2625032788394581,0.0,4.320016640163416,0.9396511498260983,0.0,0.0,2.1413425460611784,3.1563323070977924,0.8648836288341775,0.0,10.263263086067223,1.6897406816707696,0.9772881979608321,0.26302725049501435,0.0,4.962099733163835,1.1263059089648277,1.051312461846772,0.4885702709083488,0.0,3.6821038179633248,0.0,4.1381232886819515,0.0,0.0,0.0,0.0,0.0,5.789309715989833,4.172305236604867,6.476563594744147,0.3013865049800594,58.31175251060679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766921064391013,0.1129883440016435,3.3830881700079525,5.789145199156624,1.956499048926447,0.03766192067795737,11.54475397743698,7.219562397086072,4.211032203029304,9.565831165186442,0.1883526629963346,74.05910590984645,0.0,57.395897335001706,0.0,0.15068680134699786,0.0,0.03766801271576885,0.22604814987308253,0.9041015230738634,20.310817594522316,83.88511027799548,76.64778840176501,2.071835912929988,227.49548261431275
41015,1.1435791120544818,3.774556860529309,0.28581090208444593,4.804850006816078,3.0308582293664026,1.2006595470348853,0.5144472903205961,0.0,6.921631883130206,1.315835808796502,0.0,0.0,3.2603673627303063,4.9200949603927375,1.5458417118463,0.05735600033653202,15.795789585103432,2.572803747356124,1.3157974742034686,0.6298437083277226,0.0573026638413236,7.840901596950103,2.0016835659688006,1.6008641750660408,0.801199386201093,0.0,6.294439037105867,0.0,7.045417803072348,0.0,0.0,0.0,0.0,0.0,9.845947740425737,7.498937119134163,14.274542994863236,0.4585609868338863,109.69116207304171,0.0,0.0,0.0,0.05730436220383524,0.11461356414860897,0.05730436220383524,0.0,0.17200933564928936,0.1720094592801047,5.149969783644601,8.469688586943331,2.5772127650754664,0.0,18.43515291271146,10.474931147323987,7.443649595480568,19.146674881896136,0.4012894893183038,124.13934956179797,0.05735807593708217,87.93698862688044,0.0,0.22938502781059303,0.0573026638413236,0.0,0.3440198184570044,1.37619257637474,30.001200375717886,136.40032240527813,95.16100908299245,2.924301368964777,316.57441013689873
41016,1.014815704640833,3.2986311972316775,0.25371192111320356,3.722303016398091,2.4950692624835424,0.8035485582886214,0.2115896681649438,0.0,5.11937979856061,1.2691961908158949,0.0,0.0,2.876187528097457,4.146581877727108,1.481503205867172,0.042433335717562665,12.358764634458211,1.9452843155191741,0.888646635132519,0.5085507757594093,0.042388031323218875,6.180235774333854,1.227489488137614,1.057463793233205,0.508308282839869,0.0,4.2761697986076355,0.0,5.593624368847724,0.0,0.0,0.0,0.0,0.08475034689476417,7.410107452684856,5.760174464737628,13.014767214541383,0.25434301993223896,88.45814145768145,0.0,0.0,0.0,0.04235666120395325,0.08471294210179707,0.04235666120395325,0.0,0.12719415324835728,0.2967483165982419,4.188624026834404,6.688234677315518,2.202537699646863,0.0,14.479507896780579,8.213513412447663,5.760958361099375,15.17660845576124,0.2543649577709453,101.42749394367581,0.042423177158989044,68.33884502229368,0.0,0.12724042010645592,0.042388031323218875,0.0,0.29677472619904655,1.229687411023259,22.949880443658547,109.94004755952521,73.00143308910242,2.374558580965868,246.02619006277203
41017,0.956375779704015,3.1569179431771617,0.23890017333041888,4.01943274531283,2.5349572189418956,1.0521973089749006,0.33420744881488873,0.0,5.453487032590678,1.1968257092243497,0.0,0.0,2.7267241424525914,3.923596454493316,1.1016870517790671,0.0,13.167934656294097,2.1515586593108047,1.1967861464829193,0.3350329530400386,0.0,6.1764878884987,1.434168408663932,1.3386364551950856,0.6222971688470671,0.0,4.59359068059097,0.0,5.272250869009115,0.0,0.0,0.0,0.0,0.0,7.3262799966932,5.266700985531205,7.822103645350193,0.3361644316492903,71.90892287658379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048009137617248586,0.09602617957575575,4.308548033918207,7.325664858266495,2.444727115546471,0.04800865697195399,14.85024547875908,9.292626028402909,4.980220596820674,11.759730564195724,0.19208967052974996,92.50961793653218,0.0,69.16939218182777,0.0,0.14406942084668328,0.0,0.04800424589868255,0.28813271496822296,1.1044136325010987,26.066412787976105,107.76787619712405,97.02344901226132,2.5928886563075135,294.29560328690957
41018,0.904353452777739,2.9851606453265265,0.22598927661536342,3.800195684465403,2.3969816753803364,0.9495074142880509,0.36144682027290354,0.0,5.383681441444747,1.0407723205967978,0.0,0.0,2.5785151057307876,3.710025881052782,1.177639904506377,0.04538873056484753,12.81231207201474,2.0345569875559093,1.0407149129048894,0.4076222327874211,0.0,6.11198657385219,1.4470386913320126,1.2659283464798028,0.7244895901970443,0.0,4.752252109758668,0.0,5.484072080695232,0.0,0.0,0.0,0.0,0.0,7.426419280755175,5.569788082860664,9.937386115852684,0.3630140890520311,81.05203658513311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04544022900835467,0.18150826877700862,4.073502049400805,6.654211927350647,2.1297435912766236,0.0,14.947474699390007,8.467971567008485,5.617003912249926,14.429050788646581,0.4537039985374,93.57698249935503,0.04541036723664785,73.68508304961783,0.0,0.18159014597195294,0.0,0.0,0.317666929838232,0.9532515420346325,24.324714977100523,105.18557561193825,85.75543478391779,2.5415905916571253,268.2828720512379
41019,1.1139324768183163,3.676053006783077,0.27844412341015473,4.678999479377973,2.9515128419252163,1.2808360383663409,0.4452524283717809,0.0,6.3490737719298,1.559634719937822,0.0,0.0,3.1751817929683384,4.7349533192701,1.337018323873619,0.0,15.043007638606587,2.506139377270264,1.336880599273561,0.5011874213061269,0.0,7.2410352409523835,1.7261755936813332,1.5592391929119154,0.7798365665670309,0.0,5.680196469400347,0.0,6.127201874042518,0.0,0.0,0.0,0.0,0.0,8.354952249502775,6.18193486565805,9.24821894765289,0.44569257479644403,83.45219702197885,0.0,0.0,0.0,0.0,0.05571204042115927,0.0,0.0,0.05571204042115927,0.11142337846487146,5.014687973156584,8.634393277718969,3.1200599930581956,0.0,17.65963339876231,11.308073531355037,6.4612704538311565,14.318566585825419,0.27856792606505765,109.13835451367328,0.0,76.71950173812924,0.0,0.16709506738453384,0.0,0.0557510736288382,0.27859275574392667,1.1699510462076839,30.419250141477498,123.01089809400607,104.63263476697163,2.6187471669236064,326.70474778726106
41020,0.984947006943003,3.2010533281418727,0.24628035831452913,3.6116373530153765,2.4211396441199287,0.7797099569898571,0.2052842134993562,0.0,4.9260170653894235,1.2312653780922018,0.0,0.0,2.791086438252604,3.9818613015094977,1.395710849124673,0.04113589280880606,12.111103046074827,1.887905647008706,0.8211146037832121,0.49296870763027906,0.04108405550681539,6.076555833133892,1.1906985080492258,1.0261741660087091,0.49292789803587295,0.0,4.311611790631985,0.0,5.627665686070465,0.0,0.0,0.0,0.0,0.08212196587329265,7.227031994821722,5.585345172271162,12.859505298051001,0.20545972675908503,85.77601876767626,0.0,0.0,0.0,0.0,0.08209747317661954,0.0,0.0,0.12325531718393375,0.3286056626385107,4.063664554021516,6.446153456340825,2.2177477551725615,0.0,14.001842009228561,7.965852400663688,5.791262383210001,15.036399042714743,0.24645376531180666,97.68753989030935,0.04110712570213302,67.87189431374614,0.0,0.12326965316418088,0.04108405550681539,0.0,0.3286260037868144,1.1506861497480732,22.378964232014656,106.06395995362509,72.38735994104562,2.2190742030598587,242.77065350005304
