,WWW,WWB,WWH,WBW,WBB,WBH,WHW,WHB,WHH,BWW,BWB,BWH,BBW,BBB,BBH,BHW,BHB,BHH,HWW,HWB,HWH,HBW,HBB,HBH,HHW,HHB,HHH
C10001,0.20190995907230558,27.560709413369715,0.050477489768076395,0.10095497953615279,8.581173260572989,2.6753069577080493,0.050477489768076395,3.78581173260573,1.3124147339699865,0.034289713086074175,3.7032890132960112,2.331700489853044,9.909727081875436,0,4.389083275017494,2.9146256123163052,2.3659902029391184,0.4800559832050385,18.116731517509727,7.09727626459144,2.054474708171206,6.101167315175098,9.463035019455253,0.8715953307392996,3.237354085603113,1.1828793774319066,0
C10002,0.3565256934970441,48.66575716234652,0.08913142337426103,0.17826284674852205,15.152341973624376,4.723965438835835,0.08913142337426103,6.684856753069577,2.317417007730787,0.007697690692792162,0.8313505948215536,0.523442967109867,2.224632610216935,0,0.9853044086773968,0.6543037088873338,0.5311406578026592,0.10776766969909027,25.58988326848249,10.024902723735408,2.9019455252918287,8.617898832684826,13.366536964980543,1.2311284046692605,4.5727626459143975,1.670817120622568,0
C10003,0.3310595725329695,45.18963165075034,0.08276489313324238,0.16552978626648476,14.070031832651207,4.386539336061847,0.08276489313324238,6.207366984993179,2.151887221464302,0.008397480755773267,0.906927921623513,0.5710286913925823,2.4268719384184743,0,1.0748775367389782,0.7137858642407278,0.5794261721483556,0.11756473058082575,24.910505836575876,9.75875486381323,2.8249027237354083,8.38910505836576,13.011673151750973,1.198443579766537,4.45136186770428,1.6264591439688716,0
C10004,0.14370168258299226,19.615279672578446,0.035925420645748066,0.07185084129149613,6.107321509777172,1.9040472942246476,0.035925420645748066,2.6944065484311053,0.9340609367894498,0.015395381385584325,1.6627011896431072,1.046885934219734,4.44926522043387,0,1.9706088173547935,1.3086074177746676,1.0622813156053184,0.21553533939818054,20.381322957198442,7.98443579766537,2.311284046692607,6.863813229571985,10.645914396887159,0.980544747081712,3.6420233463035023,1.3307392996108949,0
C10005,0.27648931332423826,37.74079126875853,0.06912232833105957,0.13824465666211913,11.750795816280128,3.6634834015461575,0.06912232833105957,5.184174624829468,1.797180536607549,0.008397480755773267,0.906927921623513,0.5710286913925823,2.4268719384184743,0,1.0748775367389782,0.7137858642407278,0.5794261721483556,0.11756473058082575,20.15486381322957,7.895719844357977,2.285603112840467,6.7875486381322965,10.527626459143969,0.9696498054474708,3.601556420233463,1.315953307392996,0
C10006,0.22737608003638016,31.036834924965895,0.05684402000909504,0.11368804001819008,9.663483401546157,3.0127330604820375,0.05684402000909504,4.263301500682128,1.4779445202364712,0.003498950314905528,0.37788663400979705,0.23792862141357593,1.0111966410076976,0,0.4478656403079076,0.2974107767669699,0.24142757172848145,0.0489853044086774,24.684046692607005,9.670038910505838,2.7992217898832683,8.31284046692607,12.893385214007782,1.1875486381322957,4.410894941634242,1.6116731517509728,0
C10007,0.15279672578444747,20.85675306957708,0.03819918144611187,0.07639836289222374,6.493860845839018,2.0245566166439293,0.03819918144611187,2.8649386084583903,0.9931787175989086,0.006997900629811056,0.7557732680195941,0.47585724282715186,2.022393282015395,0,0.8957312806158152,0.5948215535339398,0.4828551434569629,0.0979706088173548,23.325291828793773,9.13774319066148,2.645136186770428,7.855252918287938,12.183657587548637,1.1221789883268483,4.168093385214008,1.5229571984435797,0
C10008,0.09640745793542518,13.15961800818554,0.024101864483856296,0.04820372896771259,4.0973169622555705,1.2773988176443838,0.024101864483856296,1.8076398362892223,0.6266484765802638,0.020293911826452064,2.191742477256823,1.3799860041987404,5.864940517844646,0,2.5976207137858642,1.7249825052484256,1.4002799160251924,0.2841147655703289,10.643579766536964,4.169649805447471,1.2070038910505836,3.58443579766537,5.559533073929961,0.5120622568093385,1.901945525291829,0.6949416342412451,0
C10009,0.352887676216462,48.16916780354707,0.0882219190541155,0.176443838108231,14.997726239199636,4.675761709868122,0.0882219190541155,6.616643929058663,2.2937698954070034,0.007697690692792162,0.8313505948215536,0.523442967109867,2.224632610216935,0,0.9853044086773968,0.6543037088873338,0.5311406578026592,0.10776766969909027,29.66614785992218,11.621789883268484,3.3642023346303502,9.990661478599222,15.495719844357977,1.4272373540856031,5.301167315175097,1.936964980544747,0
C10010,0.27467030468394726,37.4924965893588,0.06866757617098682,0.13733515234197363,11.67348794906776,3.639381537062301,0.06866757617098682,5.150068212824011,1.7853569804456573,0.0027991602519244225,0.30230930720783766,0.19034289713086075,0.8089573128061581,0,0.3582925122463261,0.23792862141357593,0.19314205738278517,0.03918824352694192,41.21556420233463,16.146303501945525,4.6739299610894935,13.880155642023347,21.5284046692607,1.9828793774319065,7.364980544747082,2.6910505836575873,0
C10011,0.2291950886766712,31.285129604365622,0.0572987721691678,0.1145975443383356,9.740791268758528,3.036834924965894,0.0572987721691678,4.297407912687586,1.489768076398363,0.004198740377886634,0.4534639608117565,0.28551434569629114,1.2134359692092371,0,0.5374387683694891,0.3568929321203639,0.2897130860741778,0.05878236529041288,47.103501945525295,18.452918287937745,5.341634241245136,15.863035019455253,24.603891050583655,2.266147859922179,8.417120622568094,3.075486381322957,0
C10012,0.18371987266939518,25.077762619372443,0.045929968167348796,0.09185993633469759,7.808094588449295,2.4342883128694863,0.045929968167348796,3.4447476125511596,1.1941791723510689,0.0027991602519244225,0.30230930720783766,0.19034289713086075,0.8089573128061581,0,0.3582925122463261,0.23792862141357593,0.19314205738278517,0.03918824352694192,20.381322957198442,7.98443579766537,2.311284046692607,6.863813229571985,10.645914396887159,0.980544747081712,3.6420233463035023,1.3307392996108949,0
C10013,0.22737608003638016,31.036834924965895,0.05684402000909504,0.11368804001819008,9.663483401546157,3.0127330604820375,0.05684402000909504,4.263301500682128,1.4779445202364712,0.0125962211336599,1.3603918824352694,0.8565430370888734,3.6403079076277116,0,1.6123163051084672,1.0706787963610918,0.8691392582225332,0.17634709587123865,34.648249027237355,13.573540856031128,3.9291828793774317,11.668482490272375,18.09805447470817,1.6669260700389104,6.1914396887159535,2.2622568093385214,0
C10014,0.30013642564802184,40.96862210095498,0.07503410641200546,0.15006821282401092,12.755798090040928,3.9768076398362893,0.07503410641200546,5.627557980900409,1.9508867667121421,0.0027991602519244225,0.30230930720783766,0.19034289713086075,0.8089573128061581,0,0.3582925122463261,0.23792862141357593,0.19314205738278517,0.03918824352694192,57.52062256809339,22.533852140077823,6.52295719844358,19.371206225680936,30.045136186770428,2.767315175097276,10.278599221789884,3.7556420233463035,0
C10015,0.3783537971805366,51.64529331514325,0.09458844929513414,0.1891768985902683,16.080036380172807,5.01318781264211,0.09458844929513414,7.094133697135062,2.459299681673488,0.10986703988803358,11.86564030790763,7.470958712386285,31.751574527641708,0,14.062981105668298,9.338698390482856,7.580825752274318,1.5381385584324703,25.363424124513617,9.936186770428016,2.8762645914396887,8.541634241245138,13.248249027237353,1.2202334630350193,4.532295719844358,1.6560311284046692,0
C10016,0.21828103683492495,29.79536152796726,0.05457025920873124,0.10914051841746247,9.276944065484312,2.892223738062756,0.05457025920873124,4.092769440654843,1.4188267394270124,0.003498950314905528,0.37788663400979705,0.23792862141357593,1.0111966410076976,0,0.4478656403079076,0.2974107767669699,0.24142757172848145,0.0489853044086774,18.116731517509727,7.09727626459144,2.054474708171206,6.101167315175098,9.463035019455253,0.8715953307392996,3.237354085603113,1.1828793774319066,0
C10017,0.4656662119145066,63.56343792633015,0.11641655297862664,0.2328331059572533,19.79081400636653,6.170077307867213,0.11641655297862664,8.731241473396999,3.026830377444293,0.010496850944716585,1.1336599020293912,0.7137858642407278,3.033589923023093,0,1.3435969209237228,0.8922323303009098,0.7242827151854444,0.1469559132260322,35.78054474708171,14.017120622568093,4.057587548638132,12.049805447470819,18.689494163424126,1.7214007782101166,6.393774319066148,2.3361867704280157,0
C10018,0.08913142337426103,12.16643929058663,0.022282855843565257,0.04456571168713051,3.788085493406094,1.1809913597089587,0.022282855843565257,1.6712141882673943,0.5793542519326967,0.0125962211336599,1.3603918824352694,0.8565430370888734,3.6403079076277116,0,1.6123163051084672,1.0706787963610918,0.8691392582225332,0.17634709587123865,17.21089494163424,6.742412451361868,1.9517509727626459,5.796108949416343,8.98988326848249,0.8280155642023346,3.0754863813229574,1.1237354085603113,0
C10019,0.2874033651659845,39.23055934515689,0.07185084129149613,0.14370168258299226,12.214643019554345,3.808094588449295,0.07185084129149613,5.3888130968622105,1.8681218735788996,0.010496850944716585,1.1336599020293912,0.7137858642407278,3.033589923023093,0,1.3435969209237228,0.8922323303009098,0.7242827151854444,0.1469559132260322,37.36575875486381,14.638132295719846,4.237354085603113,12.58365758754864,19.517509727626457,1.7976653696498053,6.6770428015564205,2.439688715953307,0
C10020,0.3419736243747158,46.679399727148706,0.08549340609367895,0.1709868121873579,14.533879035925422,4.531150522964984,0.08549340609367895,6.412005457025921,2.2228285584356526,0.01119664100769769,1.2092372288313507,0.761371588523443,3.2358292512246325,0,1.4331700489853043,0.9517144856543037,0.7725682295311407,0.15675297410776767,30.345525291828793,11.887937743190662,3.44124513618677,10.219455252918289,15.850583657587547,1.4599221789883268,5.422568093385214,1.9813229571984434,0
C10021,0.23101409731696224,31.53342428376535,0.05775352432924056,0.11550704865848112,9.818099135970897,3.06093678944975,0.05775352432924056,4.3315143246930425,1.5015916325602547,0.007697690692792162,0.8313505948215536,0.523442967109867,2.224632610216935,0,0.9853044086773968,0.6543037088873338,0.5311406578026592,0.10776766969909027,40.53618677042802,15.880155642023347,4.596887159533074,13.651361867704281,21.173540856031128,1.9501945525291828,7.243579766536965,2.646692607003891,0
C10022,0.08913142337426103,12.16643929058663,0.022282855843565257,0.04456571168713051,3.788085493406094,1.1809913597089587,0.022282855843565257,1.6712141882673943,0.5793542519326967,0.002099370188943317,0.22673198040587825,0.14275717284814557,0.6067179846046186,0,0.26871938418474456,0.17844646606018194,0.1448565430370889,0.02939118264520644,23.098832684824902,9.049027237354085,2.619455252918288,7.77898832684825,12.065369649805447,1.111284046692607,4.127626459143969,1.508171206225681,0
C10023,0.19463392451114142,26.567530695770806,0.048658481127785355,0.09731696225557071,8.271941791723512,2.578899499772624,0.048658481127785355,3.649386084583902,1.2651205093224194,0.0027991602519244225,0.30230930720783766,0.19034289713086075,0.8089573128061581,0,0.3582925122463261,0.23792862141357593,0.19314205738278517,0.03918824352694192,37.36575875486381,14.638132295719846,4.237354085603113,12.58365758754864,19.517509727626457,1.7976653696498053,6.6770428015564205,2.439688715953307,0
C10024,0.3765347885402456,51.39699863574352,0.0941336971350614,0.1882673942701228,16.002728512960438,4.989085948158254,0.0941336971350614,7.060027285129604,2.447476125511596,0.011896431070678795,1.2848145556333102,0.8089573128061582,3.438068579426172,0,1.5227431770468858,1.0111966410076978,0.820853743876837,0.16655003498950316,28.30739299610895,11.089494163424124,3.2101167315175094,9.533073929961091,14.785992217898832,1.3618677042801555,5.0583657587548645,1.848249027237354,0
C10025,0.05093224192814916,6.95225102319236,0.01273306048203729,0.02546612096407458,2.1646202819463394,0.6748522055479764,0.01273306048203729,0.9549795361527967,0.3310595725329696,0.007697690692792162,0.8313505948215536,0.523442967109867,2.224632610216935,0,0.9853044086773968,0.6543037088873338,0.5311406578026592,0.10776766969909027,9.058365758754864,3.54863813229572,1.027237354085603,3.050583657587549,4.7315175097276265,0.4357976653696498,1.6186770428015564,0.5914396887159533,0
C10026,0.12369258753979082,16.884038199181447,0.030923146884947704,0.06184629376989541,5.25693497044111,1.6389267849022284,0.030923146884947704,2.319236016371078,0.8040018190086403,0.006997900629811056,0.7557732680195941,0.47585724282715186,2.022393282015395,0,0.8957312806158152,0.5948215535339398,0.4828551434569629,0.0979706088173548,22.192996108949416,8.694163424124515,2.5167315175097276,7.473929961089495,11.592217898832684,1.067704280155642,3.9657587548638134,1.4490272373540856,0
C10027,0.13278763074124603,18.125511596180083,0.03319690768531151,0.06639381537062301,5.643474306502956,1.75943610732151,0.03319690768531151,2.489768076398363,0.8631195998180992,0.032890132960111965,3.5521343596920927,2.2365290412876138,9.505248425472358,0,4.2099370188943315,2.7956613016095173,2.2694191742477257,0.46046186144156753,25.363424124513617,9.936186770428016,2.8762645914396887,8.541634241245138,13.248249027237353,1.2202334630350193,4.532295719844358,1.6560311284046692,0
C10028,0.25284220100045474,34.512960436562075,0.06321055025011368,0.12642110050022737,10.745793542519328,3.3501591632560257,0.06321055025011368,4.740791268758526,1.643474306502956,0.00489853044086774,0.5290412876137159,0.3331000699790063,1.4156752974107767,0,0.6270118964310707,0.4163750874737579,0.33799860041987406,0.06857942617214835,48.23579766536965,18.89649805447471,5.470038910505837,16.2443579766537,25.19533073929961,2.320622568093385,8.619455252918288,3.1494163424124513,0
C10029,0.19281491587085037,26.31923601637108,0.04820372896771259,0.09640745793542518,8.194633924511141,2.5547976352887676,0.04820372896771259,3.6152796725784446,1.2532969531605276,0.008397480755773267,0.906927921623513,0.5710286913925823,2.4268719384184743,0,1.0748775367389782,0.7137858642407278,0.5794261721483556,0.11756473058082575,28.760311284046693,11.266926070038911,3.26147859922179,9.685603112840468,15.022568093385214,1.383657587548638,5.139299610894942,1.8778210116731517,0
C10030,0.1582537517053206,21.601637107776263,0.03956343792633015,0.0791268758526603,6.725784447476126,2.096862210095498,0.03956343792633015,2.9672578444747613,1.028649386084584,0.004198740377886634,0.4534639608117565,0.28551434569629114,1.2134359692092371,0,0.5374387683694891,0.3568929321203639,0.2897130860741778,0.05878236529041288,34.648249027237355,13.573540856031128,3.9291828793774317,11.668482490272375,18.09805447470817,1.6669260700389104,6.1914396887159535,2.2622568093385214,0
C10031,0.1364256480218281,18.622100954979537,0.034106412005457026,0.06821282401091405,5.798090040927695,1.8076398362892225,0.034106412005457026,2.557980900409277,0.8867667121418827,0.004198740377886634,0.4534639608117565,0.28551434569629114,1.2134359692092371,0,0.5374387683694891,0.3568929321203639,0.2897130860741778,0.05878236529041288,30.11906614785992,11.79922178988327,3.41556420233463,10.1431906614786,15.732295719844357,1.4490272373540856,5.3821011673151755,1.9665369649805446,0
C10032,0.24556616643929058,33.519781718963166,0.061391541609822645,0.12278308321964529,10.436562073669851,3.2537517053206004,0.061391541609822645,4.604365620736699,1.5961800818553888,0.0027991602519244225,0.30230930720783766,0.19034289713086075,0.8089573128061581,0,0.3582925122463261,0.23792862141357593,0.19314205738278517,0.03918824352694192,32.38365758754864,12.6863813229572,3.672373540856031,10.905836575875487,16.915175097276265,1.557976653696498,5.786770428015564,2.114396887159533,0
C10033,0.15097771714415642,20.608458390177354,0.037744429286039105,0.07548885857207821,6.416552978626649,2.000454752160073,0.037744429286039105,2.830832196452933,0.9813551614370168,0.005598320503848845,0.6046186144156753,0.3806857942617215,1.6179146256123162,0,0.7165850244926522,0.47585724282715186,0.38628411476557034,0.07837648705388384,26.042801556420233,10.202334630350196,2.9533073929961087,8.770428015564203,13.603112840466926,1.2529182879377432,4.653696498054475,1.7003891050583657,0
C10034,0.12914961346066392,17.62892223738063,0.03228740336516598,0.06457480673033196,5.488858572078218,1.7112323783537973,0.03228740336516598,2.421555252387449,0.8394724874943157,0.006997900629811056,0.7557732680195941,0.47585724282715186,2.022393282015395,0,0.8957312806158152,0.5948215535339398,0.4828551434569629,0.0979706088173548,17.43735408560311,6.831128404669261,1.9774319066147859,5.872373540856032,9.10817120622568,0.8389105058365758,3.115953307392996,1.13852140077821,0
C10035,0.3474306502955889,47.42428376534789,0.08685766257389722,0.17371532514779445,14.76580263756253,4.603456116416553,0.08685766257389722,6.514324693042292,2.258299226921328,0.003498950314905528,0.37788663400979705,0.23792862141357593,1.0111966410076976,0,0.4478656403079076,0.2974107767669699,0.24142757172848145,0.0489853044086774,46.197665369649805,18.09805447470817,5.238910505836576,15.5579766536965,24.130739299610894,2.222568093385214,8.255252918287939,3.016342412451362,0
C10036,0.06002728512960436,8.193724420190996,0.01500682128240109,0.03001364256480218,2.5511596180081857,0.7953615279672579,0.01500682128240109,1.125511596180082,0.3901773533424284,0.00979706088173548,1.0580825752274319,0.6662001399580126,2.8313505948215534,0,1.2540237928621414,0.8327501749475158,0.6759972008397481,0.1371588523442967,7.020233463035019,2.750194552529183,0.7961089494163424,2.3642023346303502,3.6669260700389104,0.33774319066147857,1.2544747081712062,0.4583657587548638,0
C11001,0.3765347885402456,51.39699863574352,0.0941336971350614,0.1882673942701228,16.002728512960438,4.989085948158254,0.0941336971350614,7.060027285129604,2.447476125511596,0.008397480755773267,0.906927921623513,0.5710286913925823,2.4268719384184743,0,1.0748775367389782,0.7137858642407278,0.5794261721483556,0.11756473058082575,22.87237354085603,8.960311284046693,2.593774319066148,7.702723735408561,11.947081712062257,1.1003891050583656,4.0871595330739305,1.4933852140077821,0
C11002,0.02910413824465666,3.9727148703956345,0.007276034561164165,0.01455206912232833,1.2369258753979082,0.3856298317417008,0.007276034561164165,0.5457025920873124,0.18917689859026832,0.008397480755773267,0.906927921623513,0.5710286913925823,2.4268719384184743,0,1.0748775367389782,0.7137858642407278,0.5794261721483556,0.11756473058082575,0.9058365758754864,0.354863813229572,0.10272373540856031,0.3050583657587549,0.47315175097276263,0.04357976653696498,0.16186770428015565,0.05914396887159533,0
C11003,0.10368349249658936,14.152796725784448,0.02592087312414734,0.05184174624829468,4.406548431105048,1.373806275579809,0.02592087312414734,1.9440654843110505,0.6739427012278308,0.003498950314905528,0.37788663400979705,0.23792862141357593,1.0111966410076976,0,0.4478656403079076,0.2974107767669699,0.24142757172848145,0.0489853044086774,30.571984435797667,11.976653696498055,3.46692607003891,10.295719844357977,15.96887159533074,1.470817120622568,5.463035019455253,1.9961089494163424,0
C11004,0.27103228740336516,36.99590723055935,0.06775807185084129,0.13551614370168258,11.51887221464302,3.5911778080945886,0.06775807185084129,5.081855388813097,1.7617098681218737,0.00629811056682995,0.6801959412176347,0.4282715185444367,1.8201539538138558,0,0.8061581525542336,0.5353393981805459,0.4345696291112666,0.08817354793561932,28.080933852140078,11.000778210116732,3.1844357976653694,9.456809338521401,14.667704280155641,1.3509727626459143,5.017898832684825,1.8334630350194552,0
C11005,0.23101409731696224,31.53342428376535,0.05775352432924056,0.11550704865848112,9.818099135970897,3.06093678944975,0.05775352432924056,4.3315143246930425,1.5015916325602547,0.0125962211336599,1.3603918824352694,0.8565430370888734,3.6403079076277116,0,1.6123163051084672,1.0706787963610918,0.8691392582225332,0.17634709587123865,29.213229571984435,11.444357976653697,3.31284046692607,9.838132295719845,15.259143968871594,1.4054474708171205,5.22023346303502,1.9073929961089493,0
C11006,0.2819463392451114,38.48567530695771,0.07048658481127786,0.1409731696225557,11.982719417917236,3.7357889949977263,0.07048658481127786,5.286493860845839,1.8326512050932242,0.003498950314905528,0.37788663400979705,0.23792862141357593,1.0111966410076976,0,0.4478656403079076,0.2974107767669699,0.24142757172848145,0.0489853044086774,20.15486381322957,7.895719844357977,2.285603112840467,6.7875486381322965,10.527626459143969,0.9696498054474708,3.601556420233463,1.315953307392996,0
C11007,0.17280582082764892,23.58799454297408,0.04320145520691223,0.08640291041382446,7.3442473851750805,2.2896771259663486,0.04320145520691223,3.2401091405184177,1.123237835379718,0.015395381385584325,1.6627011896431072,1.046885934219734,4.44926522043387,0,1.9706088173547935,1.3086074177746676,1.0622813156053184,0.21553533939818054,14.946303501945525,5.855252918287938,1.694941634241245,5.033463035019456,7.8070038910505835,0.7190661478599222,2.6708171206225684,0.9758754863813229,0
C11008,0.25829922692132784,35.25784447476126,0.06457480673033196,0.12914961346066392,10.977717144156436,3.4224647567075945,0.06457480673033196,4.843110504774898,1.6789449749886314,0.008397480755773267,0.906927921623513,0.5710286913925823,2.4268719384184743,0,1.0748775367389782,0.7137858642407278,0.5794261721483556,0.11756473058082575,21.513618677042803,8.428015564202335,2.439688715953307,7.245136186770429,11.237354085603112,1.0350194552529182,3.8443579766536966,1.404669260700389,0
