,WWW,WWB,WWH,WBW,WBB,WBH,WHW,WHB,WHH,BWW,BWB,BWH,BBW,BBB,BBH,BHW,BHB,BHH,HWW,HWB,HWH,HBW,HBB,HBH,HHW,HHB,HHH
C10011,61.64818729310414,30.19467155904758,0,32.14449806564831,0.8166154827902524,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C10012,49.41640410002792,24.203665297331792,0,25.766621465321265,0.65458860128425,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C10013,61.15891596538109,29.95503130857895,0,31.889383001635228,0.8101344075300123,0,0,0,0,16.85159849225185,0.595560519335474,0,0.3090883707943599,0.012564567918469915,0,0,0,0,0,0,0,0,0,0,0,0,0
C10014,80.72976907430304,39.54064132732422,0,42.0939855621585,1.0693774179396163,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C10015,101.76843616639414,49.84517209747538,0,53.06393331472102,1.3480636541299404,0,0,0,0,146.98338684908558,5.194611196426079,0,2.695937456373028,0.1095909535110987,0,0,0,0,0,0,0,0,0,0,0,0,0
C10016,58.71255932676584,28.756830056235792,0,30.613807681569817,0.7777290312288119,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C10017,125.25345989710047,61.34790411996969,0,65.30945638734894,1.6591552666214653,0,0,0,0,14.042998743543208,0.49630043277956165,0,0.2575736423286332,0.010470473265391595,0,0,0,0,0,0,0,0,0,0,0,0,0
C10018,23.974295058429387,11.742372272962948,0,12.500638136641008,0.31757268775176484,0,0,0,0,16.85159849225185,0.595560519335474,0,0.3090883707943599,0.012564567918469915,0,0,0,0,0,0,0,0,0,0,0,0,0
C10019,77.3048697802417,37.86315957404379,0,40.30818011406693,1.0240098911179356,0,0,0,0,14.042998743543208,0.49630043277956165,0,0.2575736423286332,0.010470473265391595,0,0,0,0,0,0,0,0,0,0,0,0,0
C10020,91.98300961193316,45.05236708810274,0,47.961632034459384,1.2184421489251385,0,0,0,0,14.979198659779422,0.5293871282981991,0,0.27474521848387545,0.011168504816417702,0,0,0,0,0,0,0,0,0,0,0,0,0
C10021,62.13745862082719,30.434311809516213,0,32.39961312966139,0.8230965580504925,0,0,0,0,10.298199078598353,0.3639536507050119,0,0.18888733770766436,0.00767834706128717,0,0,0,0,0,0,0,0,0,0,0,0,0
C10022,23.974295058429387,11.742372272962948,0,12.500638136641008,0.31757268775176484,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C10023,52.35203206636621,25.64150680014358,0,27.297311849399755,0.6934750528456906,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C10024,101.27916483867108,49.605531847006745,0,52.80881825070794,1.3415825788697004,0,0,0,0,15.915398576015637,0.5624738238168365,0,0.2919167946391177,0.011866536367443808,0,0,0,0,0,0,0,0,0,0,0,0,0
C10025,13.699597176245364,6.709927013121685,0,7.14322179236629,0.18147010728672278,0,0,0,0,10.298199078598353,0.3639536507050119,0,0.18888733770766436,0.00767834706128717,0,0,0,0,0,0,0,0,0,0,0,0,0
C10026,33.270450285167314,16.29553703186695,0,17.347824352889564,0.4407131176963267,0,0,0,0,9.361999162362139,0.33086695518637443,0,0.17171576155242216,0.006980315510261063,0,0,0,0,0,0,0,0,0,0,0,0,0
C10027,35.716806923782556,17.493738284210107,0,18.62339967295497,0.4731184939975272,0,0,0,0,44.00139606310206,1.55507468937596,0,0.8070640792963841,0.032807482898227,0,0,0,0,0,0,0,0,0,0,0,0,0
C10028,68.00871455350376,33.309994815139795,0,35.46099389781837,0.9008694611733737,0,0,0,0,6.553399413653497,0.23160686863046212,0,0.12020103308669551,0.004886220857182744,0,0,0,0,0,0,0,0,0,0,0,0,0
