,AAA,AAB,AAU,AAW,ABA,ABB,ABU,ABW,AOO,AUB,AUU,AUW,AWA,AWB,AWO,AWU,AWW,BAA,BAB,BAU,BAW,BBA,BBB,BBO,BBU,BBW,BOA,BOB,BOW,BUA,BUB,BUU,BUW,BWA,BWB,BWO,BWU,BWW,OBU,OOU,OUU,OWW,UAB,UAW,UBB,UBU,UBW,UUU,UWA,UWB,UWU,UWW,WAA,WAB,WAU,WAW,WBA,WBB,WBU,WBW,WUA,WUB,WUU,WUW,WWA,WWB,WWO,WWU,WWW
C03036,1.352537354366296,2.88736860262928,1.2949283916135064,7.60966587217326,2.5722646682786277,4.098882354203661,2.904275717593696,10.226788013977881,0.0,0.06394928490483533,2.959252287397337,0.0,4.0633128645118655,7.530800708231634,0.0,3.5837095499781393,12.191863397089202,3.0343132972216673,4.27757223976951,2.8029108331689168,14.51641524530344,5.662117960004902,3.244827335598314,0.0,10.952248856749152,24.611908612092563,0.0,0.0888913027989309,0.0,0.0,0.0,34.917246676107716,0.1328336281832325,12.156923088612174,21.393367874221774,0.0,26.228768672126566,86.73454380834366,0.0,0.0,0.1073650465294273,0.0,0.0,0.0,0.0,0.05931672206449814,0.12244589032042477,38.027648417742995,0.0,0.051640634423265185,0.24366600172641908,0.6093110222562762,6.7682181497678,7.977102051526597,2.53848039845077,12.521164810320721,10.872363240170912,15.060309568475734,18.809789839070124,71.33434398360352,0.0,0.06325415120050337,57.26432473538474,1.068842942011323,16.696666031282735,59.207639747391084,0.0,37.52202177712831,116.97955248974908
C03037,1.7353229697799697,3.703876820486155,1.662976192840979,9.763844407136592,3.30277848295599,5.261639306525836,3.7293924128391365,13.118378919032699,0.0,0.08101260029015935,3.793244148725775,0.0,5.212876851808919,9.65410214372248,0.0,4.590793311885325,15.612393669947163,3.8957093605990663,5.474167593582516,3.5892453820768577,18.573638173247538,7.244735718655932,4.167431334213996,0.0,13.990131968277984,31.373197369143103,0.0,0.11395139498342166,0.0,0.0,0.0,44.429925380215344,0.16853144666818426,15.511331304703267,27.247536768906663,0.0,33.42257696884288,110.19824148023508,0.0,0.0,0.1387589170951087,0.0,0.0,0.0,0.0,0.07492533485145238,0.15485991310211666,48.683838034950654,0.0,0.06485404029176041,0.3081466925147415,0.7705800510047868,8.68751739374584,10.202721191557306,3.244165765934171,15.9836984016781,13.902247559355887,19.170673992792498,23.907862636083454,90.518440769934,0.0,0.08009870754731983,72.56182280097137,1.3503324014966405,21.35499003451985,75.14494342781866,0.0,47.59381765036412,148.4777403611691
C03038,1.277497114378655,2.727314647642932,1.2227484253300813,7.1873565926066165,2.4290100950775906,3.870888510314602,2.7424636623029435,9.659978696391514,0.0,0.060623331057064966,2.7958236411511592,0.0,3.8379629926266685,7.114702312419818,0.0,3.386415532021158,11.521863957492263,2.865398779205868,4.043253420072251,2.6488876985179286,13.721991057178478,5.352231744686754,3.0638837248602813,0.0,10.357849377857903,23.290210241933565,0.0,0.08398038570914106,0.0,0.0,0.0,33.05921934364014,0.12587049080336724,11.50092315591168,20.249429278210464,0.0,24.822742781150126,82.15476448780751,0.0,0.0,0.10119208464099645,0.0,0.0,0.0,0.0,0.056278593048826174,0.11613284238529503,35.94059562623559,0.0,0.04907616384456832,0.23110800851004043,0.5779023664666721,6.3918938118025,7.541388049534478,2.400374697893611,11.843875318459613,10.27926237102885,14.257326505323414,17.81453366189617,67.59207151914009,0.0,0.05997148852319013,54.28221094346029,1.0140479556754622,15.784697590022715,56.09844361928552,0.0,35.55767077890465,110.83440084451564
C03039,1.8029225590827471,3.862530325249303,1.693374438549508,10.13224495723373,3.3759092177298866,5.406894996749685,3.805104641254255,13.689176527250565,0.0,0.10689253388625218,4.018170431664598,0.0,5.424863015353568,10.20607786614161,0.0,4.926641609063427,16.87749964054802,3.9893804600319065,5.995031975811468,3.8810962388736323,20.419171764484368,7.962378263164028,4.235911169209378,0.0,15.890565517821589,37.07799601847739,0.0,0.12052631658657802,0.0,0.0,0.0,54.268852865836784,0.2167140571752046,18.006949678666917,32.70888411347022,0.0,39.75761322836599,138.27191605898386,0.0,0.0,0.12203272762333514,0.0,0.0,0.0,0.0,0.10372107314404391,0.21005999572355671,52.91006632608799,0.0,0.09814784357429945,0.41849531079768354,1.0458896583831603,8.942396205339021,11.302731775056712,3.6501588986919504,18.387073398403835,15.478538618071257,23.251976441819036,29.785942297489957,116.09443723828751,0.0,0.10642658567537727,95.34409475446523,1.8640837196743132,23.65874948175451,96.05604423378381,0.0,61.46497950409493,189.57276195668132
C03040,1.7354387717650288,3.7119592244391164,1.6443382551016787,9.757979437349034,3.272719120182595,5.229429933586407,3.691707066584353,13.151846900070337,0.0,0.09340933240378306,3.8355723815190492,0.0,5.218087819868779,9.750663590808992,0.0,4.676718441290915,15.971653029041121,3.864295090514014,5.642275366246675,3.6723869663557185,19.186696619077825,7.482653379035214,4.116526615276034,0.0,14.730183990627372,33.819659257345066,0.0,0.11512371606213129,0.0,0.0,0.0,48.85422689893293,0.19123647982073347,16.543722764408752,29.64860782833848,0.0,36.16930804637428,123.17319586973383,0.0,0.0,0.12669995664904593,0.0,0.0,0.0,0.0,0.08904093965328402,0.18168103588203566,49.95748589082407,0.0,0.08163567900670368,0.36179414128941395,0.9043877337639654,8.642541103103934,10.586506079147776,3.396855694532312,16.955787528967498,14.467407324790793,20.990243302146286,26.60689413346684,102.54814893792896,0.0,0.09275905342005882,83.44836333340889,1.6018847179795828,22.159020846419647,84.95644572818576,0.0,54.14987958833113,167.74259010602998
C03041,3.936864099435524,8.420780593358385,3.729829007798537,22.135966359891583,7.423601870488271,11.862378997689323,8.373929097632224,29.83577316481656,0.0,0.21214637253199328,8.70187874152487,0.0,11.837392707906917,22.121405157909045,0.0,10.610893887400895,36.23900655337923,8.765571499631912,12.802903010867082,8.332501672751022,43.53741018715768,16.97920751622284,9.337374255999798,0.0,33.430285583929006,76.76886936578444,0.0,0.26118269680696776,0.0,0.0,0.0,110.91424335023723,0.43427311639765565,37.55012591227959,67.30589189904397,0.0,82.10503865429094,279.67750909789856,0.0,0.0,0.28718066293955113,0.0,0.0,0.0,0.0,0.20227077423200474,0.41267826066223035,113.3544052995485,0.0,0.18552482493337258,0.8217997572969904,2.054271765094797,19.604805308660982,24.023229151600965,7.708837671433404,38.48370132017061,32.830699315380734,47.65274492580815,60.41165067020995,232.87058604675462,0.0,0.21067644469626812,189.5198029201951,3.638890486385251,50.28395413685387,192.91954682478342,0.0,122.96984034928536,380.9086259859284
C04001,3.515721448061038,7.5024884152161295,3.3726769478563257,19.78253377424215,6.697045804207652,10.666078620501434,7.562795542740441,26.57137800533479,0.0,0.1617976524879557,7.677100951908408,0.0,10.560244497583783,19.54092207001006,0.0,9.28472153716286,31.562912210424596,7.898571528544123,11.058961473755344,7.256121431325861,37.51459615154119,14.632973730141073,8.45274477240916,0.0,28.20456989517704,63.101326706646375,0.0,0.230643526566294,0.0,0.0,0.0,89.1818972934183,0.33716989384168033,31.231487082359802,54.75133040271777,0.0,67.19683841819126,220.81859341873212,0.0,0.0,0.2833932060789005,0.0,0.0,0.0,0.0,0.14914145902033438,0.30869694280018933,98.39318137363072,0.0,0.1282354285514967,0.6142057566981982,1.5360050892856028,17.609268531194164,20.598366174949266,6.5439063028338795,32.199845130031875,28.059429416857512,38.497135069145585,47.929119241736025,181.12543848736635,0.0,0.15989650849516812,144.96067687072053,2.6884184173971466,43.11364289306809,150.39635494996963,0.0,95.19073720671668,297.18872284476396
C04002,2.173499956939158,4.652985877144753,2.0497120362298147,12.217729798811492,4.083169874085299,6.5326166233898695,4.603962422579939,16.48849701341031,0.0,0.12339315543454746,4.825500922452888,0.0,6.537756593175699,12.261517509778033,0.0,5.901478582772307,20.188404042508648,4.823351206259553,7.153213874982901,4.642228429171794,24.346084266439572,9.494167115487896,5.129166853447351,0.0,18.83045813131563,43.61999856032984,0.0,0.14478542675998476,0.0,0.0,0.0,63.4715447324989,0.2512394952201861,21.252836317129873,38.37276497898981,0.0,46.71789302769751,160.96793191031435,0.0,0.0,0.15244336026700245,0.0,0.0,0.0,0.0,0.11881082133306102,0.24140022455407756,63.22450123610581,0.0,0.11091479580488176,0.48083948398054066,1.2018157107004628,10.800551042919615,13.456797318239865,4.333110236197095,21.73772699726981,18.410948533250522,27.2285351433818,34.71739632196307,134.648750573954,0.0,0.12271503159860477,110.1374692195577,2.1362203454140283,28.167307369641748,111.470423499691,0.0,71.20577559365515,220.03764048508467
C04003,1.6619849469715868,3.5469673777576816,1.5935968942463434,9.35151915395232,3.1646523047149078,5.0408376029256035,3.5736046552376135,12.562404832636915,0.0,0.076993235155969,3.6309120501053522,0.0,4.992337083692161,9.241491074024156,0.0,4.392662246222598,14.935365844435243,3.7325918336548773,5.234755985182125,3.433572206969981,17.75927258437776,6.927146654762183,3.9937680523190093,0.0,13.363355036206876,29.92981223488485,0.0,0.10907960903243802,0.0,0.0,0.0,42.33971040274584,0.16031815665038712,14.806218478377009,25.98067842468446,0.0,31.87815457689793,104.91773601403116,0.0,0.0,0.13347479237038326,0.0,0.0,0.0,0.0,0.07108058763773326,0.1470265139836793,46.56530230539913,0.0,0.061306743154667935,0.2925461227242001,0.7315845579812059,8.322556280997452,9.753120098978943,3.0997321860308973,15.261522546863702,13.287591136143941,18.273084523644368,22.767812302318262,86.11501328909077,0.0,0.07610529106453424,68.97216746235229,1.2811776522736795,20.413908629776845,71.49780320084555,0.0,45.26743241633133,141.27725442528666
C04004,1.8773266199648775,4.009086959742746,1.7939932211796212,10.56107109371825,3.564866678599483,5.683407228247285,4.0243225481406775,14.2006795549196,0.0,0.09099038888012037,4.1150197407823494,0.0,5.640767211620154,10.470028476271953,0.0,4.989599869387828,16.9867741314756,4.205941012207023,5.9674535170631176,3.905359900674497,20.25887002922845,7.901741784154205,4.49462665990049,0.0,15.334689063313592,34.60103085856743,0.0,0.12359091396955617,0.0,0.0,0.0,49.26043034827601,0.1884549778542574,17.05933956816564,30.12557102132858,0.0,36.89921655860234,122.72005050268037,0.0,0.0,0.1468526175441452,0.0,0.0,0.0,0.0,0.08486958427012435,0.17477719582140724,53.010988970656896,0.0,0.07469474941178438,0.34785396085297554,0.8697816511839482,9.386117509125048,11.141146306580808,3.550841799893455,17.554057436992807,15.192354569160472,21.230778728637652,26.59318327817898,101.1747543113039,0.0,0.09007296223447353,81.44013699207193,1.5287827618512964,23.31937843932224,83.94409055455203,0.0,53.259222359833664,165.83099525709284
C04005,1.423994125142054,3.039453094648384,1.364442164397911,8.012079549997154,2.709939086876321,4.317344374408355,3.059940148764,10.765172815290772,0.0,0.06660044860418339,3.113124601387855,0.0,4.277698891088638,7.9230348562055966,0.0,3.7680169139283275,12.814951879341645,3.196480361020314,4.493716774236423,2.9461267913075666,15.24742698398901,5.9473193516935705,3.419261373402659,0.0,11.487487235793107,25.768709543660112,0.0,0.0935192064448984,0.0,0.0,0.0,36.502445712572325,0.1385193011134337,12.738651754935663,22.382776331936775,0.0,27.453372930897576,90.55566232795366,0.0,0.0,0.11374573383966513,0.0,0.0,0.0,0.0,0.06162221662282847,0.1273410902342303,39.96213798624066,0.0,0.053384050593336674,0.25339133004412495,0.6336503106662108,7.12846841568934,8.376056904831866,2.66364215945262,13.125678617385228,11.413647121012716,15.74923519233464,19.64519999328102,74.3972543643162,0.0,0.06585311189687572,59.65092751969533,1.1105506108051606,17.53166464510857,61.760026896901806,0.0,39.11971148157061,122.02949188902106
C04006,1.873971857215447,4.004943501963858,1.7835590595434856,10.539686236515697,3.5468224664601835,5.660697911353732,4.002506253105427,14.187868583114657,0.0,0.09560504884647981,4.123887562922553,0.0,5.632562103981165,10.488297846795167,0.0,5.013692327580863,17.09452343672888,4.18621359164119,6.021459913776843,3.9303425043569145,20.458543743947605,7.979160056314499,4.466862169040047,0.0,15.592240309599298,35.481582589277515,0.0,0.12381909451084365,0.0,0.0,0.0,50.87697142067762,0.19686740302621145,17.426476098667134,30.996726854481576,0.0,37.89137226056131,127.50018250561104,0.0,0.0,0.14193750244323433,0.0,0.0,0.0,0.0,0.09015801993683228,0.18480130108585932,53.40603902185249,0.0,0.0810294692178538,0.3679072565147721,0.9197947454540862,9.351781287508013,11.26893625200159,3.603279948450377,17.89704925038655,15.382735778391842,21.89384943719368,27.58561080336393,105.62947070588227,0.0,0.09479091681515249,85.48985264451812,1.622997695103452,23.58713755385122,87.57480303862823,0.0,55.69039914962451,172.95806268092224
C04007,1.3691031049450897,2.9219445670954776,1.312674766437689,7.703523934146486,2.6068157865453,4.152360792848913,2.9436633436970343,10.348765815317506,0.0,0.06348591418505739,2.9912640129552854,0.0,4.112590692252076,7.613387604629592,0.0,3.618988906576261,12.305150121864463,3.0746638333289176,4.3130879986513735,2.8289003519080107,14.632659568635841,5.707580245605005,3.2897188670204662,0.0,11.012032785734242,24.66744000768557,0.0,0.08986286009070797,0.0,0.0,0.0,34.90010618664456,0.13217747883961362,12.202061483348466,21.414017681024934,0.0,26.273908728886877,86.4922693310162,0.0,0.0,0.1098941534008094,0.0,0.0,0.0,0.0,0.05862364600875691,0.12124832653754931,38.3656004014069,0.0,0.05058526137751771,0.2412553269106584,0.6033174067529757,6.855697763974716,8.036263093441578,2.5542320475544407,12.576834223776675,10.9487629884982,15.061839783800425,18.768797825297256,70.99841262763242,0.0,0.06275573984402227,56.870951659876376,1.0566359546617965,16.820419971912074,58.94623857866412,0.0,37.32234218470012,116.47518510752445
C04008,1.6269438751718597,3.4716246089290563,1.5613352782254593,9.154817853063374,3.1000893888824494,4.936880153404635,3.5009655202024486,12.295215548548612,0.0,0.07448590706075983,3.5513566875822336,0.0,4.886732366143342,9.039801838135666,0.0,4.293939782070337,14.594914867358275,3.656154039174727,5.112420119359059,3.3552648844259325,17.34119047941634,6.764156750480088,3.913215419701483,0.0,13.028874174741022,29.12439169016908,0.0,0.10669669654476172,0.0,0.0,0.0,41.13160177883504,0.1553190263071432,14.420467851026041,25.26173949509738,0.0,31.010243611733788,101.78053925696084,0.0,0.0,0.13152158950619378,0.0,0.0,0.0,0.0,0.06857526549328526,0.14201391075885772,45.49289372619788,0.0,0.058817245282968444,0.28255230897305883,0.7066175847501924,8.150334624792585,9.520155472509499,3.0235001928674774,14.870476641951058,12.967184287126395,17.758098107170028,22.095340245243843,83.44159203213744,0.0,0.07359787337591057,66.74165324714328,1.2362258396143544,19.92624555923578,69.29074569869461,0.0,43.84552866567609,136.9249115209013
C04009,1.4795176660140148,3.1586901929663593,1.4159099597802491,8.323879250234336,2.812803437009909,4.482672824211346,3.1757437195111917,11.187935964708354,0.0,0.07034313230750017,3.2384004500459143,0.0,4.444942104505261,8.240834727748783,0.0,3.9228544649934776,13.347749669628051,3.3181866936946203,4.684444446610222,3.068666469582324,15.898521192138567,6.201169504059635,3.5478502743132974,0.0,12.003747592015037,26.999501061439336,0.0,0.09727335482682445,0.0,0.0,0.0,38.3345729767812,0.14601888115261427,13.330720312591074,23.477373658263563,0.0,28.777605395591024,95.2856823155194,0.0,0.0,0.11706488026004296,0.0,0.0,0.0,0.0,0.06532977546089916,0.1347855193098716,41.63779321490361,0.0,0.05701698465925707,0.2682303469692854,0.6707258047680544,7.402204849750336,8.738077196614014,2.7816006970379856,13.727258767289937,11.910856428713396,16.531459183379575,20.660628659948582,78.40994880217197,0.0,0.06959103815245755,62.98304282082846,1.1771055063250933,18.289466744843608,65.0749531677229,0.0,41.25099610985889,128.56811756557806
C04010,1.6061474438464538,3.430423605327192,1.5337798426884457,9.03515557084623,3.048192145768156,4.860579885324379,3.4408422485946106,12.151259323441685,0.0,0.07855514379092776,3.5230115745972546,0.0,4.826238326930274,8.963119112978482,0.0,4.27374785315251,14.553516144126906,3.596583807448501,5.115045050526134,3.3459706837332193,17.367454722175754,6.773909612291776,3.842453808620005,0.0,13.161846383207374,29.742643445211193,0.0,0.10580482441432182,0.0,0.0,0.0,42.39750076762822,0.16252989274874746,14.654075965211897,25.911083431299723,0.0,31.726012511111062,105.7344065531054,0.0,0.0,0.12494999187179139,0.0,0.0,0.0,0.0,0.07341676079677649,0.15106318829621518,45.42618575651552,0.0,0.06486410549018382,0.3006718758526111,0.7517874668197193,8.02769213503931,9.553709728979362,3.046639280123934,15.073883343268266,13.030075597707729,18.267933109743854,22.90599194465669,87.24736593453831,0.0,0.07778531068253536,70.29813254791979,1.3223241370593544,19.99677907905404,72.37893213973365,0.0,45.94050745387616,142.97737308338955
C04011,2.389148433010464,5.101452830287225,2.284638675919762,13.44090743778785,4.53926029719875,7.235573329800612,5.124609141092747,18.069575662242205,0.0,0.11477755045710927,5.233448352491043,0.0,7.178228124757056,13.316612897125697,0.0,6.342884372846519,21.588452365936575,5.355227633292284,7.580574439438961,4.963268043094489,25.73175834546771,10.036478279006499,5.724224238748746,0.0,19.454604302527887,43.833244778994654,0.0,0.15719005629055174,0.0,0.0,0.0,62.32657349269777,0.23796630499727214,21.625399773646045,38.14133858239953,0.0,46.73329051037717,155.11034596560097,0.0,0.0,0.18788279468843483,0.0,0.0,0.0,0.0,0.10684650755299734,0.22022065936405527,67.35899308119647,0.0,0.0936781939126986,0.4382768569412204,1.0959044926893047,11.948835434667856,14.14706329300743,4.506370512906787,22.259959920439456,19.287858469788787,26.869344780495016,33.62136262132216,127.76877299807394,0.0,0.11358830133280555,102.74782943774035,1.9248836431518426,29.610960915997563,106.02293796578297,0.0,67.24013520477166,209.45730014472787
C04012,1.689478592332467,3.604433643242201,1.622854615048217,9.5072244675305,3.221680165038948,5.129254764504337,3.638579751139712,12.765187103959247,0.0,0.07635331462384827,3.6844793191987555,0.0,5.074172590051826,9.379557382858765,0.0,4.452106434821102,15.127116915416051,3.7992302711081125,5.295448274401413,3.4775700405246686,17.958574883574688,7.0050730825308625,4.067739749424239,0.0,13.470278323253712,30.04744689793669,0.0,0.11070420820233579,0.0,0.0,0.0,42.357334417153254,0.1594656420696008,14.891880240586174,26.039951116671045,0.0,31.981670529814433,104.6507667694702,0.0,0.0,0.13754651584460406,0.0,0.0,0.0,0.0,0.07007734787670362,0.1453183314937732,47.13942828795283,0.0,0.05972999849472962,0.28910400978460926,0.723030923181348,8.467268687019208,9.855299833078336,3.127463508146979,15.364033608110748,13.42026880208472,18.294571251650208,22.727887191576116,85.68276868524114,0.0,0.07540996227349432,68.432689044756,1.2635384114498527,20.627662450312695,71.1661503393737,0.0,45.004313457229244,140.6408137954166
C04013,1.8289253360547326,3.912801134259044,1.7308069646894162,10.282899738524494,3.445609382815965,5.5074697757706526,3.886306268512766,13.863993926230572,0.0,0.0998359605202765,4.046927212246808,0.0,5.499729016831446,10.286719584016405,0.0,4.938286283968855,16.87235240012323,4.068896071698753,5.965100634953098,3.879546564676289,20.289132575096794,7.912462595345453,4.332519230368801,0.0,15.606880157768835,35.91662911269212,0.0,0.1214564284639842,0.0,0.0,0.0,51.98362035484824,0.20409260029055534,17.551006542888018,31.515808666556488,0.0,38.4266338831398,131.26804182438104,0.0,0.0,0.13216679116502236,0.0,0.0,0.0,0.0,0.09542576577450668,0.19448581661922498,52.79164607302319,0.0,0.0879217507145581,0.38731983720694346,0.9681617144269873,9.102979491866208,11.199913498729014,3.597003515681696,17.97847778543288,15.310262989861078,22.325633329376444,28.343803594518256,109.42569401102591,0.0,0.09918033041739503,89.16848132979177,1.7164810564377588,23.443047976709668,90.63677868464,0.0,57.80446924358091,178.94604401979686
C04014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C04015,2.2346694787070835,4.77020429963179,2.140257215979593,12.572998290628025,4.251152370037516,6.773531922857505,4.800016995806263,16.895416258216656,0.0,0.10514873287338365,4.8875654872609315,0.0,6.713227718158991,12.4384923097828,0.0,5.917509819313163,20.128758633594725,5.014608833671499,7.060542600962841,4.627581498340136,23.958986256927087,9.345235880686179,5.3632220146547,0.0,18.065026233097253,40.563595097788514,0.0,0.14681888034246268,0.0,0.0,0.0,57.50898259677357,0.21853693603117533,20.043400159955628,35.24775663845679,0.0,43.222660622178616,142.7710059840755,0.0,0.0,0.17788446299305055,0.0,0.0,0.0,0.0,0.09742421751224453,0.20120527176234032,62.777339612857816,0.0,0.08463228568823203,0.4003850871389111,1.001216732981994,11.1843562756012,13.164085807523529,4.187832461837833,20.64767877411206,17.940217240636056,24.808090117784253,30.966915794299616,117.36545817350562,0.0,0.1039894063428366,94.16577052951817,1.7556264358514515,27.553377206766893,97.42065952225676,0.0,61.72511363589353,192.4838991725991
C04016,2.284655631885195,4.892666850316157,2.150418630388676,12.841129302796412,4.285337326182391,6.859551048981036,4.8310825138092595,17.338899963245897,0.0,0.13242553461953496,5.0815257024013425,0.0,6.873174382689131,12.909657058859693,0.0,6.2220951304616285,21.299552208171228,5.063066203338685,7.555885189372916,4.897848496529587,25.725568039752037,10.03186643429675,5.380236397182965,0.0,19.955828162730615,46.38771526661859,0.0,0.15244578851226634,0.0,0.0,0.0,67.68875844080627,0.26907315341732013,22.566283220271693,40.86222107719971,0.0,49.7099675194899,172.0485200617535,0.0,0.0,0.15758860060240348,0.0,0.0,0.0,0.0,0.1279865121467693,0.25963503356737216,66.73694316526466,0.0,0.1202724443142821,0.5172099816480339,1.292659177617743,11.342898693784214,14.22914877029148,4.588203695960375,23.062718867566232,19.476448591389317,29.0204457447652,37.08541121178253,144.17599570938395,0.0,0.1317706496509405,118.1603288984819,2.3007058956967215,29.78412195202418,119.32527054476508,0.0,76.28674608950766,235.5202146975378
C04017,2.7393061919550132,5.85998798209908,2.5934988254010882,15.40180026313652,5.162583351271438,8.25091230193087,5.823115122440533,20.763047873918993,0.0,0.14877028149037455,6.058775380382039,0.0,8.237020579113617,15.401231933405464,0.0,7.391151003107438,25.248877682624585,6.096207950400543,8.924038368056287,5.805571138774246,30.350850864044098,11.836456000100116,6.4922521856377795,0.0,23.330105770108897,53.644697029928906,0.0,0.18184205991967328,0.0,0.0,0.0,77.58793685714507,0.30428997494863996,26.224012617659213,47.05605830639073,0.0,57.38567378946174,195.81286898505607,0.0,0.0,0.19869622105269533,0.0,0.0,0.0,0.0,0.14205926599035554,0.28964845035490555,78.99164398198916,0.0,0.13065625150650012,0.5768225672254927,1.441869000864901,13.636950328638747,16.751351063925245,5.378115369292009,26.86797002909448,22.896580276602485,33.326977931372376,42.28682114234593,163.15605399819216,0.0,0.1477721095845529,132.88556369878336,2.5554506007414703,35.06297045952696,135.15075218478475,0.0,86.17533910357159,266.8374126872209
C04018,1.7276414617393898,3.6884157225076937,1.6533791810559355,9.719847105245792,3.284547771708405,5.234465613862543,3.708360499956118,13.06419621621466,0.0,0.08213162139847538,3.7814704612989893,0.0,5.190381659359387,9.62280553565055,0.0,4.580681678007561,15.586000854581073,3.8746877194300144,5.4699386538454595,3.583243198962264,18.564378444911597,7.240979784340999,4.1428805606674635,0.0,14.016341469901516,31.525805601865923,0.0,0.11358587146362852,0.0,0.0,0.0,44.760484732851666,0.1704915977529405,15.565655616454528,27.413027589757494,0.0,33.60190338689434,111.25678965771091,0.0,0.0,0.1367055939754547,0.0,0.0,0.0,0.0,0.07627632039694039,0.15737152204085697,48.61982743707086,0.0,0.06656760362204689,0.31317750694598895,0.7831190625579922,8.643629174404255,10.203242249109866,3.2479872732573023,16.02873712356904,13.907991413788572,19.30263946634133,24.123694174418596,91.55154158471936,0.0,0.08125321646985544,73.53823324278935,1.3743411830987837,21.356169233798934,75.98170392698248,0.0,48.16455264694146,150.1165884697889
C04019,1.2181923908323435,2.6009205594058398,1.1654709990368708,6.853522144087218,2.315418590187818,3.6902987163847603,2.614110871286832,9.212431482197003,0.0,0.05814893049175787,2.6671883802351193,0.0,3.659928207674906,6.7870503992610125,0.0,3.231557860130111,10.996815031569005,2.731510731620677,3.8601562681760866,2.5281934593878463,13.101762769273465,5.110280059298475,2.9202463759974364,0.0,9.897285053124893,22.276066881960492,0.0,0.08011374670938702,0.0,0.0,0.0,31.645801106790582,0.12064974244696842,10.995310410645525,19.375209334392522,0.0,23.745687861215906,78.69662612718386,0.0,0.0,0.09616345738584083,0.0,0.0,0.0,0.0,0.05405304592294952,0.11147706936220378,34.306986900157696,0.0,0.047258119304368,0.22185035039576134,0.554743547988978,6.093915960060833,7.20180575302537,2.2931254035134745,11.32068690117381,9.817549162313298,13.645339801806093,17.061526980787473,64.78407919095909,0.0,0.05753458071777885,52.060772828175054,0.9738707786388645,15.073946364421024,53.763198484003,0.0,34.0867358984926,106.21733992590939
C04020,1.372809110328082,2.9411140981879726,1.2892836209010077,7.71501146228918,2.570356532226415,4.116807473896301,2.8971155429367794,10.423618110062618,0.0,0.08146556559573359,3.059827923445972,0.0,4.13071185649813,7.771840554985254,0.0,3.751829411328095,12.853259721544072,3.0374669645837735,4.565828819972744,2.955697944092739,15.55152481302577,6.064251069397277,3.2250679866124785,0.0,12.104041778991252,28.24705853651483,0.0,0.09177994455635168,0.0,0.0,0.0,41.34856089183276,0.1651489261124907,13.717272240826633,24.91999323328911,0.0,30.28920161612129,105.36237120764471,0.0,0.0,0.09284816330265101,0.0,0.0,0.0,0.0,0.07906094313313732,0.1601068090380025,40.295165551418584,0.0,0.07483317171517638,0.3189765602862782,0.7971740981014601,6.808785947656753,8.60858219150063,2.7802684419611654,14.00635255680231,11.789268268795547,17.71570845213454,22.696137774346894,88.47003102267666,0.0,0.08111234657939138,72.66318349109915,1.4208771053715599,18.01939039332699,73.19888304332562,0.0,46.84064226454466,144.46210045147225
C04021,5.1630385634079605,11.039913107184669,4.90013764447545,29.033422623332527,9.749671588881986,15.571997109636863,10.999505529243619,39.113433775082186,0.0,0.27252619169527464,11.392824883942593,0.0,15.522028198878196,28.967246238158026,0.0,13.876408019881472,47.36135453294846,11.510251579827223,16.713394441889328,10.889637114085078,56.816357958903644,22.158418166040782,12.269114256613516,0.0,43.502762905260724,99.5558121831949,0.0,0.34199525817526444,0.0,0.0,0.0,143.42745186271353,0.5591013092629148,48.771450847611376,87.16623441823765,0.0,106.41603810087638,360.8256912281081,0.0,0.0,0.38217258255731573,0.0,0.0,0.0,0.0,0.25878453840047405,0.5288882957772372,148.075840117383,0.0,0.23559724620923067,1.0531095991940758,2.632618391310697,25.731850029769795,31.329416722805306,10.039750958025913,50.023527630043304,42.796809875647455,61.658942896951835,77.98766582108479,299.8741430918744,0.0,0.270477252055307,243.5462033984238,4.656682693705104,65.57649016314238,248.4990120620788,0.0,158.25819197466748,490.69647185746095
