,WWW,WWB,WWH,WBW,WBB,WBH,WHW,WHB,WHH,BWW,BWB,BWH,BBW,BBB,BBH,BHW,BHB,BHH,HWW,HWB,HWH,HBW,HBB,HBH,HHW,HHB,HHH
C01027,33.75972161289036,16.53517728233558,0,17.602939416902647,0.4471941929565668,0,0,0,0,155.4091860952115,5.492391456093816,0,2.850481641770208,0.11587323747033365,0,0,0,0,0,0,0,0,0,0,0,0,0
C01028,15.656682487137559,7.668488014996211,0,8.163682048418618,0.20739440832768316,0,0,0,0,47.74619572804691,1.6874214714505096,0,0.875750383917353,0.035599609102331425,0,0,0,0,0,0,0,0,0,0,0,0,0
C01029,50.88421808319707,24.92258604873769,0,26.53196665736051,0.6740318270649702,0,0,0,0,190.98478291218763,6.749685885802038,0,3.503001535669412,0.1423984364093257,0,0,0,0,0,0,0,0,0,0,0,0,0
C01030,35.22753559605951,17.254098033741474,0,18.36828460894189,0.4666374187372871,0,0,0,0,172.26078458746335,6.08795197542929,0,3.1595700125645676,0.12843780538880356,0,0,0,0,0,0,0,0,0,0,0,0,0
C01031,43.05587683962828,21.08834204123958,0,22.4501256331512,0.5703346229011287,0,0,0,0,136.68518777048723,4.830657545721067,0,2.5070501186653633,0.10191260644981152,0,0,0,0,0,0,0,0,0,0,0,0,0
C01032,42.56660551190524,20.84870179077095,0,22.19501056913812,0.5638535476408886,0,0,0,0,157.28158592768395,5.558564847131091,0,2.8848247940806924,0.11726930057238587,0,0,0,0,0,0,0,0,0,0,0,0,0
C01033,59.69110198221194,29.236110557173056,0,31.124037809595983,0.7906911817492921,0,0,0,0,164.77118525757365,5.82325841128019,0,3.0221974033226298,0.12285355298059472,0,0,0,0,0,0,0,0,0,0,0,0,0
C01034,18.1030391257528,8.86668926733937,0,9.439257368484027,0.23979978462888366,0,0,0,0,135.74898785425103,4.79757085020243,0,2.4898785425101213,0.10121457489878542,0,0,0,0,0,0,0,0,0,0,0,0,0
C01035,53.81984604953536,26.360427551549478,0,28.062657041439,0.7129182786264109,0,0,0,0,175.069384336172,6.1872120619852025,0,3.2110847410302945,0.1305319000418819,0,0,0,0,0,0,0,0,0,0,0,0,0
C01036,43.05587683962828,21.08834204123958,0,22.4501256331512,0.5703346229011287,0,0,0,0,146.04718693284937,5.161524500907442,0,2.6787658802177856,0.1088929219600726,0,0,0,0,0,0,0,0,0,0,0,0,0
C01037,45.99150480596658,22.52618354405137,0,23.980816017229692,0.6092210744625692,0,0,0,0,143.23858718414073,5.062264414351529,0,2.627251151752059,0.10679882730699428,0,0,0,0,0,0,0,0,0,0,0,0,0
C01038,32.291907629721216,15.816256530929685,0,16.8375942248634,0.42775096717584654,0,0,0,0,136.68518777048723,4.830657545721067,0,2.5070501186653633,0.10191260644981152,0,0,0,0,0,0,0,0,0,0,0,0,0
C01039,31.313364974275117,15.336976029992423,0,16.327364096837236,0.4147888166553663,0,0,0,0,107.6629903671646,3.8049699846433063,0,1.9747312578528549,0.08027362836800223,0,0,0,0,0,0,0,0,0,0,0,0,0
C01040,49.41640410002792,24.203665297331792,0,25.766621465321265,0.65458860128425,0,0,0,0,125.45078877565267,4.433617199497418,0,2.300991204802457,0.09353622783749825,0,0,0,0,0,0,0,0,0,0,0,0,0
C01041,15.16741115941451,7.42884776452758,0,7.908566984405536,0.20091333306744305,0,0,0,0,130.13178835683374,4.599050677090605,0,2.386849085578668,0.09702638559262879,0,0,0,0,0,0,0,0,0,0,0,0,0
C01042,10.274697882184023,5.032445259841264,0,5.357416344274718,0.13610258046504206,0,0,0,0,52.427195309227976,1.852854949043697,0,0.9616082646935641,0.039089766857461954,0,0,0,0,0,0,0,0,0,0,0,0,0
C01043,23.485023730706338,11.502732022494317,0,12.245523072627927,0.3110916124915247,0,0,0,0,86.13039229373167,3.043975987714645,0,1.5797850062822838,0.06421890269440178,0,0,0,0,0,0,0,0,0,0,0,0,0
C01044,23.974295058429387,11.742372272962948,0,12.500638136641008,0.31757268775176484,0,0,0,0,165.70738517380985,5.856345106798828,0,3.039368979477872,0.12355158453162082,0,0,0,0,0,0,0,0,0,0,0,0,0
C02001,18.59231045347585,9.106329517808001,0,9.69437243249711,0.24628085988912377,0,0,0,0,170.38838475499094,6.021778584392015,0,3.125226860254083,0.12704174228675136,0,0,0,0,0,0,0,0,0,0,0,0,0
C02002,63.11600127627328,30.913592310453478,0,32.909843257687555,0.8360587085709728,0,0,0,0,102.04579086974732,3.6064498115314816,0,1.8717018009214015,0.07608543906184559,0,0,0,0,0,0,0,0,0,0,0,0,0
C02003,45.01296215052048,22.046903043114106,0,23.470585889203527,0.5962589239420891,0,0,0,0,159.15398576015636,5.624738238168366,0,2.919167946391177,0.11866536367443808,0,0,0,0,0,0,0,0,0,0,0,0,0
C02004,19.57085310892195,9.585610018745264,0,10.204602560523274,0.25924301040960396,0,0,0,0,140.42998743543208,4.963004327795617,0,2.5757364232863322,0.10470473265391596,0,0,0,0,0,0,0,0,0,0,0,0,0
C02005,38.1631635623978,18.691939536553264,0,19.89897499302038,0.5055238702987277,0,0,0,0,166.6435850900461,5.889431802317465,0,3.056540555633114,0.12424961608264694,0,0,0,0,0,0,0,0,0,0,0,0,0
C02006,31.802636301998167,15.576616280461055,0,16.58247916085032,0.42126989191560643,0,0,0,0,140.42998743543208,4.963004327795617,0,2.5757364232863322,0.10470473265391596,0,0,0,0,0,0,0,0,0,0,0,0,0
C02007,34.73826426833646,17.014457783272842,0,18.11316954492881,0.46015634347704704,0,0,0,0,118.89738936199916,4.202010330866956,0,2.1807901717157616,0.08865000698031551,0,0,0,0,0,0,0,0,0,0,0,0,0
C02008,31.802636301998167,15.576616280461055,0,16.58247916085032,0.42126989191560643,0,0,0,0,143.23858718414073,5.062264414351529,0,2.627251151752059,0.10679882730699428,0,0,0,0,0,0,0,0,0,0,0,0,0
C02009,43.05587683962828,21.08834204123958,0,22.4501256331512,0.5703346229011287,0,0,0,0,82.38559262878682,2.911629205640095,0,1.5110987016613149,0.06142677649029736,0,0,0,0,0,0,0,0,0,0,0,0,0
C02010,101.27916483867108,49.605531847006745,0,52.80881825070794,1.3415825788697004,0,0,0,0,83.32179254502304,2.9447159011587325,0,1.528270277816557,0.06212480804132347,0,0,0,0,0,0,0,0,0,0,0,0,0
C02011,98.34353687233279,48.16769034419495,0,51.27812786662945,1.3026961273082598,0,0,0,0,111.40779003210946,3.937316766717856,0,2.043417562473824,0.08306575457210666,0,0,0,0,0,0,0,0,0,0,0,0,0
C02012,54.30911737725841,26.60006780201811,0,28.317772105452082,0.719399353886651,0,0,0,0,146.98338684908558,5.194611196426079,0,2.695937456373028,0.1095909535110987,0,0,0,0,0,0,0,0,0,0,0,0,0
C02013,71.92288517528816,35.227116818888845,0,37.501914409923025,0.9527180632552945,0,0,0,0,116.08878961329053,4.102750244311043,0,2.1292754432500347,0.0865559123272372,0,0,0,0,0,0,0,0,0,0,0,0,0
C02014,40.60952020101304,19.890140788896424,0,21.174550313085792,0.5379292465999282,0,0,0,0,201.282981990786,7.11363953650705,0,3.6918888733770765,0.15007678347061287,0,0,0,0,0,0,0,0,0,0,0,0,0
C02015,29.35627966338292,14.378415028117896,0,15.306903840784909,0.38886451561440594,0,0,0,0,143.23858718414073,5.062264414351529,0,2.627251151752059,0.10679882730699428,0,0,0,0,0,0,0,0,0,0,0,0,0
C02016,28.377737007936826,13.899134527180633,0,14.796673712758745,0.3759023650939257,0,0,0,0,121.7059891107078,4.3012704174228675,0,2.232304900181488,0.09074410163339383,0,0,0,0,0,0,0,0,0,0,0,0,0
C02017,48.43786144458182,23.724384796394528,0,25.2563913372951,0.6416264507637698,0,0,0,0,218.13458048303784,7.709200055842524,0,4.000977244171437,0.16264135138908278,0,0,0,0,0,0,0,0,0,0,0,0,0
C02018,66.05162924261158,32.35143381326527,0,34.440533641766045,0.8749451601324133,0,0,0,0,110.47159011587324,3.9042300711992186,0,2.0262459863185813,0.08236772302108054,0,0,0,0,0,0,0,0,0,0,0,0,0
C02019,77.3048697802417,37.86315957404379,0,40.30818011406693,1.0240098911179356,0,0,0,0,96.42859137233003,3.407929638419657,0,1.7686723439899483,0.07189724975568895,0,0,0,0,0,0,0,0,0,0,0,0,0
C02020,48.43786144458182,23.724384796394528,0,25.2563913372951,0.6416264507637698,0,0,0,0,97.36479128856625,3.441016333938294,0,1.7858439201451906,0.07259528130671507,0,0,0,0,0,0,0,0,0,0,0,0,0
C02021,35.22753559605951,17.254098033741474,0,18.36828460894189,0.4666374187372871,0,0,0,0,182.55898366606172,6.451905626134302,0,3.348457350272232,0.13611615245009073,0,0,0,0,0,0,0,0,0,0,0,0,0
C02022,80.72976907430304,39.54064132732422,0,42.0939855621585,1.0693774179396163,0,0,0,0,125.45078877565267,4.433617199497418,0,2.300991204802457,0.09353622783749825,0,0,0,0,0,0,0,0,0,0,0,0,0
C02023,89.04738164559487,43.61452558529095,0,46.43094165038089,1.179555697363698,0,0,0,0,71.15119363395226,2.514588859416446,0,1.3050397877984083,0.05305039787798408,0,0,0,0,0,0,0,0,0,0,0,0,0
C02024,68.00871455350376,33.309994815139795,0,35.46099389781837,0.9008694611733737,0,0,0,0,111.40779003210946,3.937316766717856,0,2.043417562473824,0.08306575457210666,0,0,0,0,0,0,0,0,0,0,0,0,0
C02025,45.50223347824353,22.28654329358274,0,23.72570095321661,0.6027399992023292,0,0,0,0,157.28158592768395,5.558564847131091,0,2.8848247940806924,0.11726930057238587,0,0,0,0,0,0,0,0,0,0,0,0,0
C02026,59.69110198221194,29.236110557173056,0,31.124037809595983,0.7906911817492921,0,0,0,0,90.81139187491274,3.209409465307832,0,1.665642887058495,0.06770906044953232,0,0,0,0,0,0,0,0,0,0,0,0,0
C02027,77.3048697802417,37.86315957404379,0,40.30818011406693,1.0240098911179356,0,0,0,0,91.74759179114896,3.2424961608264695,0,1.6828144632137372,0.06840709200055842,0,0,0,0,0,0,0,0,0,0,0,0,0
C02028,61.64818729310414,30.19467155904758,0,32.14449806564831,0.8166154827902524,0,0,0,0,122.64218902694402,4.334357112941505,0,2.24947647633673,0.09144213318441993,0,0,0,0,0,0,0,0,0,0,0,0,0
C02029,78.77268376341084,38.58208032544969,0,41.07352530610617,1.0434531168986558,0,0,0,0,88.00279212620411,3.11014937875192,0,1.6141281585927683,0.065614965796454,0,0,0,0,0,0,0,0,0,0,0,0,0
C02030,64.58381525944243,31.63251306185937,0,33.6751884497268,0.8555019343516931,0,0,0,0,73.02359346642469,2.580762250453721,0,1.3393829401088928,0.0544464609800363,0,0,0,0,0,0,0,0,0,0,0,0,0
C02031,109.59677740996291,53.67941610497348,0,57.14577433893032,1.4517608582937822,0,0,0,0,114.21638978081809,4.036576853273768,0,2.0949322909395502,0.08515984922518498,0,0,0,0,0,0,0,0,0,0,0,0,0
C02032,34.24899294061341,16.774817532804214,0,17.858054480915726,0.4536752682168069,0,0,0,0,73.02359346642469,2.580762250453721,0,1.3393829401088928,0.0544464609800363,0,0,0,0,0,0,0,0,0,0,0,0,0
C02033,123.78564591393132,60.628983368563794,0,64.5441111953097,1.639712040840745,0,0,0,0,174.1331844199358,6.154125366466565,0,3.193913164875052,0.1298338684908558,0,0,0,0,0,0,0,0,0,0,0,0,0
C02034,100.78989351094803,49.36589159653811,0,52.553703186694854,1.3351015036094604,0,0,0,0,83.32179254502304,2.9447159011587325,0,1.528270277816557,0.06212480804132347,0,0,0,0,0,0,0,0,0,0,0,0,0
C02035,63.11600127627328,30.913592310453478,0,32.909843257687555,0.8360587085709728,0,0,0,0,112.34398994834567,3.970403462236493,0,2.060589138629066,0.08376378612313276,0,0,0,0,0,0,0,0,0,0,0,0,0
C02036,73.39069915845731,35.94603757029474,0,38.26725960196227,0.9721612890360148,0,0,0,0,107.6629903671646,3.8049699846433063,0,1.9747312578528549,0.08027362836800223,0,0,0,0,0,0,0,0,0,0,0,0,0
C02037,88.06883899014876,43.13524508435369,0,45.92071152235473,1.1665935468432178,0,0,0,0,89.87519195867654,3.176322769789195,0,1.6484713109032527,0.06701102889850621,0,0,0,0,0,0,0,0,0,0,0,0,0
C02038,90.515195628764,44.333446336696845,0,47.196286842420136,1.1989989231444182,0,0,0,0,79.57699288007818,2.812369119084183,0,1.4595839731955884,0.05933268183721904,0,0,0,0,0,0,0,0,0,0,0,0,0
C02039,62.626729948550235,30.673952059984845,0,32.65472819367447,0.8295776333107326,0,0,0,0,73.9597933826609,2.613848945972358,0,1.356554516264135,0.055144492531062406,0,0,0,0,0,0,0,0,0,0,0,0,0
C02040,57.2447453435967,28.0379093048299,0,29.848462489530572,0.7582858054480915,0,0,0,0,102.98199078598353,3.639536507050119,0,1.8888733770766437,0.0767834706128717,0,0,0,0,0,0,0,0,0,0,0,0,0
C02041,48.43786144458182,23.724384796394528,0,25.2563913372951,0.6416264507637698,0,0,0,0,79.57699288007818,2.812369119084183,0,1.4595839731955884,0.05933268183721904,0,0,0,0,0,0,0,0,0,0,0,0,0
C02042,53.81984604953536,26.360427551549478,0,28.062657041439,0.7129182786264109,0,0,0,0,105.79059053469217,3.7387965936060312,0,1.9403881055423704,0.07887756526595002,0,0,0,0,0,0,0,0,0,0,0,0,0
C02043,94.4293662505484,46.2505683404459,0,49.23720735452479,1.2508475252263391,0,0,0,0,107.6629903671646,3.8049699846433063,0,1.9747312578528549,0.08027362836800223,0,0,0,0,0,0,0,0,0,0,0,0,0
C02044,46.48077613368963,22.765823794520003,0,24.23593108124277,0.6157021497228093,0,0,0,0,62.725394387826334,2.216808599748709,0,1.1504956024012285,0.046768113918749125,0,0,0,0,0,0,0,0,0,0,0,0,0
C02045,61.15891596538109,29.95503130857895,0,31.889383001635228,0.8101344075300123,0,0,0,0,140.42998743543208,4.963004327795617,0,2.5757364232863322,0.10470473265391596,0,0,0,0,0,0,0,0,0,0,0,0,0
C02046,31.802636301998167,15.576616280461055,0,16.58247916085032,0.42126989191560643,0,0,0,0,55.23579505793662,1.9521150355996093,0,1.0131229931592907,0.04118386151054027,0,0,0,0,0,0,0,0,0,0,0,0,0
C03001,26.90992302476768,13.180213775774739,0,14.0313285207195,0.35645913931320544,0,0,0,0,305.20117269300573,10.786262739075807,0,5.597933826608962,0.22755828563451067,0,0,0,0,0,0,0,0,0,0,0,0,0
C03002,32.291907629721216,15.816256530929685,0,16.8375942248634,0.42775096717584654,0,0,0,0,343.5853692586905,12.142817255339942,0,6.301968448973893,0.256177579226581,0,0,0,0,0,0,0,0,0,0,0,0,0
C03003,29.84555099110597,14.618055278586528,0,15.562018904797991,0.39534559087464605,0,0,0,0,199.41058215831356,7.047466145469776,0,3.657545721066592,0.14868072036856064,0,0,0,0,0,0,0,0,0,0,0,0,0
C03004,22.01720974753719,10.783811271088423,0,11.480177880588682,0.29164838671080445,0,0,0,0,290.22197403322633,10.256875610777607,0,5.323188608125087,0.21638978081809296,0,0,0,0,0,0,0,0,0,0,0,0,0
C03005,15.16741115941451,7.42884776452758,0,7.908566984405536,0.20091333306744305,0,0,0,0,141.3661873516683,4.996091023314254,0,2.5929079994415747,0.10540276420494206,0,0,0,0,0,0,0,0,0,0,0,0,0
C03006,83.17612571291828,40.73884257966737,0,43.36956088222391,1.1017827942408167,0,0,0,0,166.6435850900461,5.889431802317465,0,3.056540555633114,0.12424961608264694,0,0,0,0,0,0,0,0,0,0,0,0,0
C03007,21.038667092091096,10.304530770151159,0,10.969947752562518,0.27868623619032423,0,0,0,0,194.7295825771325,6.882032667876588,0,3.571687840290381,0.14519056261343014,0,0,0,0,0,0,0,0,0,0,0,0,0
C03008,15.656682487137559,7.668488014996211,0,8.163682048418618,0.20739440832768316,0,0,0,0,179.75038391735308,6.35264553957839,0,3.2969426218065054,0.13402205779701243,0,0,0,0,0,0,0,0,0,0,0,0,0
C03009,18.1030391257528,8.86668926733937,0,9.439257368484027,0.23979978462888366,0,0,0,0,247.15677788636046,8.734887616920286,0,4.533296104983945,0.18428032947089207,0,0,0,0,0,0,0,0,0,0,0,0,0
C03010,10.76396920990707,5.272085510309895,0,5.6125314082878,0.14258365572528217,0,0,0,0,96.42859137233003,3.407929638419657,0,1.7686723439899483,0.07189724975568895,0,0,0,0,0,0,0,0,0,0,0,0,0
C03011,19.57085310892195,9.585610018745264,0,10.204602560523274,0.25924301040960396,0,0,0,0,221.8793801479827,7.8415468379170745,0,4.0696635487924055,0.16543347759318722,0,0,0,0,0,0,0,0,0,0,0,0,0
C03012,21.52793841981414,10.54417102061979,0,11.2250628165756,0.28516731145056434,0,0,0,0,301.45637302806085,10.653915957001256,0,5.529247521987993,0.22476615943040626,0,0,0,0,0,0,0,0,0,0,0,0,0
C03013,60.18037330993499,29.47575080764169,0,31.379152873609062,0.7971722570095322,0,0,0,0,201.282981990786,7.11363953650705,0,3.6918888733770765,0.15007678347061287,0,0,0,0,0,0,0,0,0,0,0,0,0
C03014,38.1631635623978,18.691939536553264,0,19.89897499302038,0.5055238702987277,0,0,0,0,181.6227837498255,6.418818930615664,0,3.33128577411699,0.13541812089906463,0,0,0,0,0,0,0,0,0,0,0,0,0
C03015,8.317612571291829,4.073884257966737,0,4.336956088222391,0.11017827942408168,0,0,0,0,69.27879380147984,2.448415468379171,0,1.2706966354879239,0.05165433477593187,0,0,0,0,0,0,0,0,0,0,0,0,0
C03016,17.613767798029755,8.627049016870737,0,9.184142304470946,0.23331870936864355,0,0,0,0,191.92098282842386,6.7827725813206765,0,3.520173111824654,0.1430964679603518,0,0,0,0,0,0,0,0,0,0,0,0,0
C03017,43.545148167351336,21.327982291708214,0,22.70524069716428,0.5768156981613688,0,0,0,0,204.09158173949464,7.212899623062963,0,3.743403601842803,0.15217087812369118,0,0,0,0,0,0,0,0,0,0,0,0,0
C03018,38.65243489012085,18.931579787021896,0,20.154090057033464,0.5120049455589678,0,0,0,0,264.94457629484856,9.363534831774396,0,4.859556051933547,0.1975429289403881,0,0,0,0,0,0,0,0,0,0,0,0,0
C03019,89.53665297331791,43.85416583575958,0,46.68605671439397,1.186036772623938,0,0,0,0,144.17478710037693,5.095351109870166,0,2.644422727907301,0.10749685885802038,0,0,0,0,0,0,0,0,0,0,0,0,0
C03020,20.549395764368047,10.064890519682528,0,10.714832688549436,0.2722051609300841,0,0,0,0,251.83777746754154,8.900321094513473,0,4.619153985760156,0.1877704872260226,0,0,0,0,0,0,0,0,0,0,0,0,0
C03021,64.09454393171939,31.392872811390742,0,33.42007338571372,0.849020859091453,0,0,0,0,187.23998324724278,6.617339103727489,0,3.4343152310484433,0.13960631020522127,0,0,0,0,0,0,0,0,0,0,0,0,0
C03022,53.33057472181231,26.120787301080846,0,27.807541977425917,0.7064372033661708,0,0,0,0,202.2191819070222,7.146726232025688,0,3.7090604495323185,0.15077481502163897,0,0,0,0,0,0,0,0,0,0,0,0,0
C03023,16.635225142583657,8.147768515933475,0,8.673912176444782,0.22035655884816335,0,0,0,0,186.30378333100657,6.584252408208852,0,3.417143654893201,0.13890827865419517,0,0,0,0,0,0,0,0,0,0,0,0,0
C03024,24.463566386152436,11.98201252343158,0,12.755753200654091,0.32405376301200495,0,0,0,0,185.36758341477037,6.551165712690214,0,3.399972078737959,0.13821024710316906,0,0,0,0,0,0,0,0,0,0,0,0,0
C03025,109.59677740996291,53.67941610497348,0,57.14577433893032,1.4517608582937822,0,0,0,0,191.92098282842386,6.7827725813206765,0,3.520173111824654,0.1430964679603518,0,0,0,0,0,0,0,0,0,0,0,0,0
C03026,80.72976907430304,39.54064132732422,0,42.0939855621585,1.0693774179396163,0,0,0,0,212.51738098562055,7.5106798827307,0,3.897947787239983,0.15845316208292615,0,0,0,0,0,0,0,0,0,0,0,0,0
C03027,72.4121565030112,35.46675706935748,0,37.75702947393611,0.9591991385155346,0,0,0,0,181.6227837498255,6.418818930615664,0,3.33128577411699,0.13541812089906463,0,0,0,0,0,0,0,0,0,0,0,0,0
C03028,15.16741115941451,7.42884776452758,0,7.908566984405536,0.20091333306744305,0,0,0,0,211.58118106938434,7.4775931872120625,0,3.880776211084741,0.15775513053190005,0,0,0,0,0,0,0,0,0,0,0,0,0
C03029,21.52793841981414,10.54417102061979,0,11.2250628165756,0.28516731145056434,0,0,0,0,200.34678207454976,7.080552840988413,0,3.674717297221834,0.14937875191958677,0,0,0,0,0,0,0,0,0,0,0,0,0
C03030,13.699597176245364,6.709927013121685,0,7.14322179236629,0.18147010728672278,0,0,0,0,228.43277956163618,8.073153706547537,0,4.1898645818791005,0.17031969845036996,0,0,0,0,0,0,0,0,0,0,0,0,0
C03031,17.124496470306706,8.387408766402107,0,8.929027240457863,0.22683763410840346,0,0,0,0,273.37037554097446,9.661315091442134,0,5.014100237330727,0.20382521289962305,0,0,0,0,0,0,0,0,0,0,0,0,0
C03032,50.88421808319707,24.92258604873769,0,26.53196665736051,0.6740318270649702,0,0,0,0,193.79338266089627,6.848945972357951,0,3.5545162641351387,0.144492531062404,0,0,0,0,0,0,0,0,0,0,0,0,0
C03033,42.56660551190524,20.84870179077095,0,22.19501056913812,0.5638535476408886,0,0,0,0,186.30378333100657,6.584252408208852,0,3.417143654893201,0.13890827865419517,0,0,0,0,0,0,0,0,0,0,0,0,0
C03034,45.50223347824353,22.28654329358274,0,23.72570095321661,0.6027399992023292,0,0,0,0,200.34678207454976,7.080552840988413,0,3.674717297221834,0.14937875191958677,0,0,0,0,0,0,0,0,0,0,0,0,0
C03035,14.67813983169146,7.189207514058948,0,7.653451920392454,0.19443225780720297,0,0,0,0,93.61999162362139,3.3086695518637446,0,1.7171576155242216,0.06980315510261063,0,0,0,0,0,0,0,0,0,0,0,0,0
C03036,8.317612571291829,4.073884257966737,0,4.336956088222391,0.11017827942408168,0,0,0,0,117.02498952952674,4.135836939829681,0,2.146447019405277,0.0872539438782633,0,0,0,0,0,0,0,0,0,0,0,0,0
