,WWW,WWB,WWH,WBW,WBB,WBH,WHW,WHB,WHH,BWW,BWB,BWH,BBW,BBB,BBH,BHW,BHB,BHH,HWW,HWB,HWH,HBW,HBB,HBH,HHW,HHB,HHH
C01001,0.10004547521600728,13.656207366984994,0.02501136880400182,0.05002273760800364,4.25193269668031,1.3256025466120964,0.02501136880400182,1.8758526603001364,0.6502955889040474,0.1462561231630511,15.795661301609519,9.945416375087474,42.26801959412176,0,18.72078376487054,12.431770468859343,10.091672498250524,2.0475857242827153,11.549416342412451,4.524513618677043,1.309727626459144,3.889494163424125,6.032684824902724,0.5556420233463035,2.0638132295719847,0.7540856031128405,0
C01002,0.0927694406548431,12.663028649386085,0.023192360163710776,0.04638472032742155,3.9427012278308324,1.2291950886766714,0.023192360163710776,1.7394270122783084,0.6030013642564802,0.10426871938418474,11.261021693491953,7.090272918124563,30.13365990202939,0,13.346396081175646,8.862841147655704,7.194541637508747,1.4597620713785864,9.511284046692607,3.726070038910506,1.0785992217898832,3.2031128404669262,4.968093385214008,0.4575875486381323,1.6996108949416344,0.621011673151751,0
C01003,0.13460663938153705,18.37380627557981,0.03365165984538426,0.06730331969076853,5.7207821737153255,1.783537971805366,0.03365165984538426,2.52387448840382,0.874943155979991,0.12946116165150454,13.981805458362492,8.803358992302309,37.414275717284816,0,16.57102869139258,11.004198740377888,8.932820153953815,1.8124562631210637,5.66147859922179,2.217898832684825,0.6420233463035019,1.906614785992218,2.9571984435797662,0.2723735408560311,1.0116731517509727,0.3696498054474708,0
C01004,0.17280582082764892,23.58799454297408,0.04320145520691223,0.08640291041382446,7.3442473851750805,2.2896771259663486,0.04320145520691223,3.2401091405184177,1.123237835379718,0.11126662001399579,12.016794961511547,7.566130160951714,32.15605318404479,0,14.24212736179146,9.457662701189642,7.677396780965711,1.5577326801959412,8.831906614785993,3.459922178988327,1.001556420233463,2.97431906614786,4.613229571984435,0.42490272373540855,1.5782101167315177,0.5766536964980544,0
C01005,0.1273306048203729,17.3806275579809,0.031832651205093224,0.06366530241018645,5.411550704865848,1.687130513869941,0.031832651205093224,2.387448840381992,0.8276489313324239,0.12246326102169348,13.226032190342897,8.327501749475157,35.391882435269416,0,15.675297410776766,10.409377186843948,8.449965010496852,1.714485654303709,6.340856031128404,2.484046692607004,0.7190661478599222,2.1354085603112845,3.3120622568093383,0.30505836575875483,1.1330739299610895,0.4140077821011673,0
C01006,0.16007276034561163,21.84993178717599,0.04001819008640291,0.08003638017280582,6.803092314688495,2.1209640745793545,0.04001819008640291,3.001364256480218,1.0404729422464758,0.09447165850244926,10.20293911826452,6.4240727781665505,27.302309307207835,0,12.092372288313506,8.030090972708187,6.518544436668999,1.3226032190342898,12.908171206225681,5.056809338521401,1.4638132295719843,4.347081712062257,6.742412451361868,0.621011673151751,2.306614785992218,0.8428015564202335,0
C01007,0.06912232833105957,9.435197817189632,0.01728058208276489,0.03456116416552978,2.937698954070032,0.9158708503865394,0.01728058208276489,1.296043656207367,0.44929513415188727,0.10146955913226031,10.958712386284116,6.899930020993702,29.324702589223232,0,12.98810356892932,8.624912526242127,7.0013995801259625,1.4205738278516444,9.737743190661478,3.814785992217899,1.1042801556420232,3.279377431906615,5.086381322957198,0.46848249027237354,1.7400778210116732,0.6357976653696498,0
C01008,0.13460663938153705,18.37380627557981,0.03365165984538426,0.06730331969076853,5.7207821737153255,1.783537971805366,0.03365165984538426,2.52387448840382,0.874943155979991,0.10496850944716585,11.336599020293912,7.137858642407278,30.33589923023093,0,13.435969209237228,8.922323303009097,7.242827151854444,1.4695591322603219,9.737743190661478,3.814785992217899,1.1042801556420232,3.279377431906615,5.086381322957198,0.46848249027237354,1.7400778210116732,0.6357976653696498,0
C01009,0.13824465666211913,18.870395634379264,0.03456116416552978,0.06912232833105957,5.875397908140064,1.8317417007730787,0.03456116416552978,2.592087312414734,0.8985902683037745,0.0867739678096571,9.371588523442968,5.9006298110566835,25.077676696990903,0,11.107067879636109,7.375787263820854,5.98740377886634,1.2148355493351994,16.078599221789883,6.298832684824903,1.8233463035019455,5.414785992217899,8.398443579766537,0.7735408560311283,2.8731517509727627,1.0498054474708172,0
C01010,0.11823556161891768,16.139154160982265,0.02955889040472942,0.05911778080945884,5.025011368804002,1.5666211914506594,0.02955889040472942,2.2169167803547065,0.7685311505229651,0.11336599020293911,12.243526941917425,7.7088873337998605,32.7627711686494,0,14.510846745976206,9.636109167249826,7.8222533240028,1.5871238628411477,8.831906614785993,3.459922178988327,1.001556420233463,2.97431906614786,4.613229571984435,0.42490272373540855,1.5782101167315177,0.5766536964980544,0
C01011,0.12914961346066392,17.62892223738063,0.03228740336516598,0.06457480673033196,5.488858572078218,1.7112323783537973,0.03228740336516598,2.421555252387449,0.8394724874943157,0.14555633310006996,15.720083974807558,9.897830650804758,42.065780265920225,0,18.631210636808955,12.372288313505948,10.04338698390483,2.03778866340098,6.340856031128404,2.484046692607004,0.7190661478599222,2.1354085603112845,3.3120622568093383,0.30505836575875483,1.1330739299610895,0.4140077821011673,0
