,WWW,WWB,WWH,WBW,WBB,WBH,WHW,WHB,WHH,BWW,BWB,BWH,BBW,BBB,BBH,BHW,BHB,BHH,HWW,HWB,HWH,HBW,HBB,HBH,HHW,HHB,HHH
C01011,35.08968917330547,15.21279548125898,0,15.455041138827218,0.8403258456314484,0,0,0,0,169.8906001062135,10.80949852059783,0,9.420833017221758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01012,35.58391014757738,15.427060206347134,0,15.672717774585347,0.8521614209220322,0,0,0,0,178.05841741901222,11.329185949472725,0,9.873757681511266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01013,18.286176048060597,7.927794828261722,0,8.054035523050803,0.43791628575159985,0,0,0,0,77.59426447158789,4.937030574311509,0,4.302784310750322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01014,40.03189891602455,17.355442732140524,0,17.631807496408516,0.9586815985372862,0,0,0,0,149.47105682421667,9.51027994841059,0,8.28852135649799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01015,28.664816507770666,12.42735405511297,0,12.62524487397153,0.6864633668538592,0,0,0,0,123.33404142326076,7.8472801760109245,0,6.839162430771565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01016,35.08968917330547,15.21279548125898,0,15.455041138827218,0.8403258456314484,0,0,0,0,159.27243759957514,10.133904863060465,0,8.832030953645399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01017,21.251501893692044,9.21338317879065,0,9.360095337599581,0.5089297374951025,0,0,0,0,148.65427509293679,9.458311205523101,0,8.24322889006904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01018,23.722606765051587,10.284706804231423,0,10.448478516390232,0.5681076139480215,0,0,0,0,159.27243759957514,10.133904863060465,0,8.832030953645399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01019,35.58391014757738,15.427060206347134,0,15.672717774585347,0.8521614209220322,0,0,0,0,164.1731279872544,10.445717320385404,0,9.103785752219103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01020,14.826629228157241,6.427941752644639,0,6.530299072743895,0.35506725871751343,0,0,0,0,138.85289431757832,8.834686290873226,0,7.699719292921629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01021,35.08968917330547,15.21279548125898,0,15.455041138827218,0.8403258456314484,0,0,0,0,149.47105682421667,9.51027994841059,0,8.28852135649799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01022,20.757280919420136,8.999118453702495,0,9.142418701841452,0.49709416220451874,0,0,0,0,92.29633563462559,5.872467946286321,0,5.118048706471436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01023,35.08968917330547,15.21279548125898,0,15.455041138827218,0.8403258456314484,0,0,0,0,233.59957514604355,14.863060465822016,0,12.953645398679917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01024,21.251501893692044,9.21338317879065,0,9.360095337599581,0.5089297374951025,0,0,0,0,116.79978757302177,7.431530232911008,0,6.476822699339959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01025,18.286176048060597,7.927794828261722,0,8.054035523050803,0.43791628575159985,0,0,0,0,149.47105682421667,9.51027994841059,0,8.28852135649799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01026,20.757280919420136,8.999118453702495,0,9.142418701841452,0.49709416220451874,0,0,0,0,92.29633563462559,5.872467946286321,0,5.118048706471436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01027,34.10124722476166,14.78426603108267,0,15.019687867310957,0.8166546950502809,0,0,0,0,135.58576739245885,8.626811319323268,0,7.518549427205826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01028,15.815071176701057,6.8564712028209485,0,6.965652344260154,0.37873840929868097,0,0,0,0,41.6558682952735,2.650405887261968,0,2.3099157878764887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01029,51.39898132427844,22.283531409168084,0,22.6383701188455,1.230899830220713,0,0,0,0,166.623473181094,10.601623549047872,0,9.239663151505955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01030,35.58391014757738,15.427060206347134,0,15.672717774585347,0.8521614209220322,0,0,0,0,150.28783855549653,9.56224869129808,0,8.33381382292694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01031,43.491445735927904,18.855295807757606,0,19.155543946715422,1.0415306255713728,0,0,0,0,119.25013276686138,7.587436461573477,0,6.612700098626811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01032,42.997224761656,18.641031082669453,0,18.937867310957294,1.029695050280789,0,0,0,0,137.2193308550186,8.730748805098248,0,7.609134360063727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01033,60.29495886117278,26.140296460754865,0,26.55654956249184,1.4439401854512213,0,0,0,0,143.75358470525757,9.146498748198164,0,7.971474091495334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01034,18.286176048060597,7.927794828261722,0,8.054035523050803,0.43791628575159985,0,0,0,0,118.43335103558151,7.535467718685987,0,6.5674076321978605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01035,54.364307169909885,23.56911975969701,0,23.94442993339428,1.3019132819642159,0,0,0,0,152.73818374933617,9.718154919960549,0,8.469691222213791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01036,43.491445735927904,18.855295807757606,0,19.155543946715422,1.0415306255713728,0,0,0,0,127.41795007966012,8.107123890448372,0,7.065624762916318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01037,46.45677158155935,20.140884158286536,0,20.461603761264204,1.1125440773148754,0,0,0,0,124.96760488582049,7.951217661785904,0,6.929747363629466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01038,32.61858430194593,14.141471855818207,0,14.366657960036568,0.7811479691785295,0,0,0,0,119.25013276686138,7.587436461573477,0,6.612700098626811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01039,31.630142353402114,13.712942405641897,0,13.931304688520308,0.7574768185973619,0,0,0,0,93.92989909718534,5.9764054320613,0,5.208633639329338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01040,49.91631840146271,21.640737233903618,0,21.98534021157111,1.1953931043489618,0,0,0,0,109.44875199150292,6.963811546923602,0,6.069190501479402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01041,15.320850202429149,6.642206477732794,0,6.747975708502024,0.3669028340080972,0,0,0,0,113.53266064790228,7.22365526136105,0,6.295652833624156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01042,10.378640459710068,4.499559226851248,0,4.571209350920726,0.24854708110225937,0,0,0,0,45.73977695167286,2.910249601699416,0,2.5363781200212427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01043,23.722606765051587,10.284706804231423,0,10.448478516390232,0.5681076139480215,0,0,0,0,75.14391927774827,4.78112434564904,0,4.16690691146347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C01044,24.216827739323495,10.498971529319578,0,10.666155152148361,0.5799431892386052,0,0,0,0,144.57036643653743,9.198467491085653,0,8.016766557924285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02001,18.780397022332505,8.142059553349876,0,8.271712158808933,0.4497518610421837,0,0,0,0,148.65427509293679,9.458311205523101,0,8.24322889006904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02002,63.75450568107614,27.640149536371947,0,28.080286012798748,1.5267892124853077,0,0,0,0,89.02920870950611,5.664592974736363,0,4.936878840755633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02003,45.468329633015536,19.712354708110226,0,20.026250489747945,1.0888729267337078,0,0,0,0,138.85289431757832,8.834686290873226,0,7.699719292921629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02004,19.76883897087632,8.570589003526186,0,8.707065430325192,0.4734230116233512,0,0,0,0,122.51725969198088,7.795311433123435,0,6.793869964342614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02005,38.549235993208825,16.71264855687606,0,16.978777589134125,0.9231748726655349,0,0,0,0,145.38714816781732,9.250436233973144,0,8.062059024353236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02006,32.124363327674025,13.927207130730052,0,14.148981324278438,0.7693123938879457,0,0,0,0,122.51725969198088,7.795311433123435,0,6.793869964342614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02007,35.08968917330547,15.21279548125898,0,15.455041138827218,0.8403258456314484,0,0,0,0,103.73127987254381,6.600030346711175,0,5.752143236476747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02008,32.124363327674025,13.927207130730052,0,14.148981324278438,0.7693123938879457,0,0,0,0,124.96760488582049,7.951217661785904,0,6.929747363629466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02009,43.491445735927904,18.855295807757606,0,19.155543946715422,1.0415306255713728,0,0,0,0,71.87679235262878,4.573249374099082,0,3.985737045747667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02010,102.30374167428496,44.35279809324801,0,45.05906360193287,2.4499640851508424,0,0,0,0,72.69357408390866,4.625218116986572,0,4.031029512176618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02011,99.33841582865351,43.06720974271908,0,43.753003787384095,2.37895063340734,0,0,0,0,97.19702602230483,6.184280403611258,0,5.3898035050451405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02012,54.85852814418179,23.783384484785167,0,24.16210656915241,1.3137488572547995,0,0,0,0,128.23473181094,8.159092633335861,0,7.11091722934527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02013,72.65048321797047,31.49691458795873,0,31.998465456445082,1.7398295677158158,0,0,0,0,101.2809346787042,6.444124118048706,0,5.616265837189895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02014,41.02034086456837,17.783972182316834,0,18.067160767924776,0.9823527491184537,0,0,0,0,175.6080722251726,11.173279720810257,0,9.737880282224413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02015,29.653258456314482,12.855883505289277,0,13.06059814548779,0.7101345174350269,0,0,0,0,124.96760488582049,7.951217661785904,0,6.929747363629466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02016,28.664816507770666,12.42735405511297,0,12.62524487397153,0.6864633668538592,0,0,0,0,106.18162506638343,6.755936575373644,0,5.888020635763599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02017,48.927876452918895,21.212207783727308,0,21.54998694005485,1.1717219537677943,0,0,0,0,190.3101433882103,12.108717092785069,0,10.553144677945527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02018,66.71983152670758,28.925737886900876,0,29.386345827347526,1.5978026642288103,0,0,0,0,96.38024429102495,6.132311660723769,0,5.34451103861619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02019,78.08691393496147,33.853826563928436,0,34.392908449784514,1.8700208959122373,0,0,0,0,84.12851832182687,5.352780517411425,0,4.665124042181929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02020,48.927876452918895,21.212207783727308,0,21.54998694005485,1.1717219537677943,0,0,0,0,84.94530005310675,5.404749260298915,0,4.710416508610879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02021,35.58391014757738,15.427060206347134,0,15.672717774585347,0.8521614209220322,0,0,0,0,159.27243759957514,10.133904863060465,0,8.832030953645399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02022,81.54646075486482,35.35367963954552,0,35.91664490009142,1.9528699229463238,0,0,0,0,109.44875199150292,6.963811546923602,0,6.069190501479402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02023,89.94821731748726,38.996179966044146,0,39.617147707979626,2.154074702886248,0,0,0,0,62.07541157727031,3.949624459449207,0,3.4422274486002578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02024,68.69671542379521,29.782796787253496,0,30.257052370380045,1.6451449653911454,0,0,0,0,97.19702602230483,6.184280403611258,0,5.3898035050451405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02025,45.96255060728745,19.926619433198383,0,20.243927125506072,1.1007085020242915,0,0,0,0,137.2193308550186,8.730748805098248,0,7.609134360063727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02026,60.29495886117278,26.140296460754865,0,26.55654956249184,1.4439401854512213,0,0,0,0,79.22782793414764,5.040968060086488,0,4.393369243608224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02027,78.08691393496147,33.853826563928436,0,34.392908449784514,1.8700208959122373,0,0,0,0,80.0446096654275,5.092936802973978,0,4.438661710037175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02028,62.27184275826041,26.997355361107484,0,27.427256105524357,1.4912824866135563,0,0,0,0,106.9984067976633,6.807905318261133,0,5.93331310219255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02029,79.5695768577772,34.4966207391929,0,35.0459383570589,1.9055276217839887,0,0,0,0,76.77748274030802,4.885061831424019,0,4.257491844321372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02030,65.23716860389186,28.282943711636413,0,28.733315920073135,1.562295938357059,0,0,0,0,63.70897503983006,4.053561945224186,0,3.532812381458159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02031,110.7054982369074,47.99529841974664,0,48.759566409821076,2.6511688650907668,0,0,0,0,99.64737121614445,6.340186632273727,0,5.525680904331993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02032,34.59546819903356,14.998530756170824,0,15.237364503069086,0.8284902703408646,0,0,0,0,63.70897503983006,4.053561945224186,0,3.532812381458159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02033,125.03790649079274,54.208975447303125,0,55.072188846806846,2.9944005485176963,0,0,0,0,151.92140201805628,9.66618617707306,0,8.424398755784841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02034,101.80952070001305,44.138533368159855,0,44.841386966174746,2.4381285098602588,0,0,0,0,72.69357408390866,4.625218116986572,0,4.031029512176618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02035,63.75450568107614,27.640149536371947,0,28.080286012798748,1.5267892124853077,0,0,0,0,98.0138077535847,6.236249146498748,0,5.435095971474091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02036,74.13314614078621,32.1397087632232,0,32.65149536371947,1.775336293587567,0,0,0,0,93.92989909718534,5.9764054320613,0,5.208633639329338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02037,88.95977536894344,38.56765051586783,0,39.18179443646337,2.1304035523050806,0,0,0,0,78.41104620286777,4.988999317198998,0,4.348076777179273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02038,91.43088024030298,39.63897414130861,0,40.27017761525401,2.1895814287579993,0,0,0,0,69.42644715878916,4.417343145436613,0,3.8498596464608146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02039,63.26028470680423,27.425884811283794,0,27.862609377040616,1.5149536371947239,0,0,0,0,64.52575677110993,4.105530688111676,0,3.57810484788711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02040,57.82385398981324,25.068972835314092,0,25.46816638370119,1.3847623089983023,0,0,0,0,89.84599044078598,5.716561717623852,0,4.982171307184584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02041,48.927876452918895,21.212207783727308,0,21.54998694005485,1.1717219537677943,0,0,0,0,69.42644715878916,4.417343145436613,0,3.8498596464608146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02042,54.364307169909885,23.56911975969701,0,23.94442993339428,1.3019132819642159,0,0,0,0,92.29633563462559,5.872467946286321,0,5.118048706471436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02043,95.38464803447825,41.35309194201385,0,42.01159070131906,2.2842660310826695,0,0,0,0,93.92989909718534,5.9764054320613,0,5.208633639329338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02044,46.95099255583126,20.355148883374692,0,20.679280397022332,1.124379652605459,0,0,0,0,54.72437599575146,3.481905773461801,0,3.034595250739701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02045,61.7776217839885,26.78309063601933,0,27.209579469766226,1.4794469113229725,0,0,0,0,122.51725969198088,7.795311433123435,0,6.793869964342614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02046,32.124363327674025,13.927207130730052,0,14.148981324278438,0.7693123938879457,0,0,0,0,48.190122145512476,3.0661558303618843,0,2.672255519308095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03001,27.182153584954943,11.784559879848505,0,11.97221496669714,0.6509566409821079,0,0,0,0,266.2708443972384,16.9418101813216,0,14.765344055837948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03002,32.61858430194593,14.141471855818207,0,14.366657960036568,0.7811479691785295,0,0,0,0,299.75889537971324,19.072528639708672,0,16.62233517942493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03003,30.14747943058639,13.070148230377432,0,13.27827478124592,0.7219700927256106,0,0,0,0,173.97450876261286,11.069342235035277,0,9.647295349366512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03004,22.23994384223586,9.641912628966958,0,9.795448609115843,0.5326008880762702,0,0,0,0,253.20233669676048,16.110310295121767,0,14.040664592974736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03005,15.320850202429149,6.642206477732794,0,6.747975708502024,0.3669028340080972,0,0,0,0,123.33404142326076,7.8472801760109245,0,6.839162430771565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03006,84.01756562622437,36.42500326498629,0,37.00502807888207,2.0120477993992427,0,0,0,0,145.38714816781732,9.250436233973144,0,8.062059024353236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03007,21.251501893692044,9.21338317879065,0,9.360095337599581,0.5089297374951025,0,0,0,0,169.8906001062135,10.80949852059783,0,9.420833017221758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03008,15.815071176701057,6.8564712028209485,0,6.965652344260154,0.37873840929868097,0,0,0,0,156.82209240573553,9.977998634397997,0,8.696153554358546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03009,18.286176048060597,7.927794828261722,0,8.054035523050803,0.43791628575159985,0,0,0,0,215.63037705788634,13.719748122297245,0,11.957211137243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03010,10.872861433981976,4.713823951939402,0,4.788885986678856,0.2603826563928432,0,0,0,0,84.12851832182687,5.352780517411425,0,4.665124042181929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03011,19.76883897087632,8.570589003526186,0,8.707065430325192,0.4734230116233512,0,0,0,0,193.5772703133298,12.316592064335028,0,10.73431454366133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03012,21.745722867963952,9.427647903878803,0,9.577771973357711,0.5207653127856864,0,0,0,0,263.003717472119,16.73393520977164,0,14.584174190122145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03013,60.789179835444685,26.35456118584302,0,26.774226198249966,1.455775760741805,0,0,0,0,175.6080722251726,11.173279720810257,0,9.737880282224413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03014,38.549235993208825,16.71264855687606,0,16.978777589134125,0.9231748726655349,0,0,0,0,158.45565586829528,10.081936120172976,0,8.786738487216448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03015,8.401756562622436,3.642500326498629,0,3.7005028078882067,0.20120477993992425,0,0,0,0,60.44184811471057,3.845686973674228,0,3.3516425157423564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03016,17.79195507378869,7.713530103173567,0,7.836358887292674,0.4260807104610161,0,0,0,0,167.44025491237386,10.653592291935361,0,9.284955617934905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03017,43.985666710199816,19.069560532845763,0,19.373220582473554,1.0533662008619564,0,0,0,0,178.05841741901222,11.329185949472725,0,9.873757681511266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03018,39.043456967480736,16.926913281964218,0,17.196454224892257,0.9350104479561187,0,0,0,0,231.1492299522039,14.707154237159548,0,12.817767999393066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03019,90.44243829175917,39.2104446911323,0,39.83482434373776,2.1659102781768316,0,0,0,0,125.78438661710037,8.003186404673393,0,6.975039830058417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03020,20.757280919420136,8.999118453702495,0,9.142418701841452,0.49709416220451874,0,0,0,0,219.71428571428572,13.979591836734693,0,12.183673469387754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03021,64.74294762961995,28.068678986548257,0,28.515639284315007,1.5504603630664753,0,0,0,0,163.3563462559745,10.393748577497913,0,9.058493285790153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03022,53.870086195637974,23.354855034608857,0,23.72675329763615,1.290077706673632,0,0,0,0,176.42485395645247,11.225248463697746,0,9.783172748653364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03023,16.803513125244873,7.285000652997258,0,7.4010056157764135,0.4024095598798485,0,0,0,0,162.53956452469464,10.341779834610424,0,9.0132008193612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03024,24.711048713595403,10.713236254407732,0,10.883831787906491,0.591778764529189,0,0,0,0,161.72278279341475,10.289811091722934,0,8.96790835293225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03025,110.7054982369074,47.99529841974664,0,48.759566409821076,2.6511688650907668,0,0,0,0,167.44025491237386,10.653592291935361,0,9.284955617934905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03026,81.54646075486482,35.35367963954552,0,35.91664490009142,1.9528699229463238,0,0,0,0,185.40945300053107,11.796904635460132,0,10.281389879371822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03027,73.14470419224239,31.711179313046888,0,32.216142092203214,1.7516651430063994,0,0,0,0,158.45565586829528,10.081936120172976,0,8.786738487216448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03028,15.320850202429149,6.642206477732794,0,6.747975708502024,0.3669028340080972,0,0,0,0,184.59267126925118,11.744935892572641,0,10.236097412942872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03029,21.745722867963952,9.427647903878803,0,9.577771973357711,0.5207653127856864,0,0,0,0,174.79129049389272,11.121310977922768,0,9.692587815795463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03030,13.838187279613425,5.99941230246833,0,6.0949458012276345,0.33139610813634585,0,0,0,0,199.2947424322889,12.680373264547454,0,11.051361808663986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03031,17.29773409951678,7.499265378085412,0,7.618682251534543,0.4142451351704323,0,0,0,0,238.50026553372277,15.174872923146953,0,13.225400197253622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03032,51.39898132427844,22.283531409168084,0,22.6383701188455,1.230899830220713,0,0,0,0,169.0738183749336,10.75752977771034,0,9.375540550792808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03033,42.997224761656,18.641031082669453,0,18.937867310957294,1.029695050280789,0,0,0,0,162.53956452469464,10.341779834610424,0,9.0132008193612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03034,45.96255060728745,19.926619433198383,0,20.243927125506072,1.1007085020242915,0,0,0,0,174.79129049389272,11.121310977922768,0,9.692587815795463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03035,14.826629228157241,6.427941752644639,0,6.530299072743895,0.35506725871751343,0,0,0,0,81.67817312798725,5.1968742887489565,0,4.529246642895076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03036,8.401756562622436,3.642500326498629,0,3.7005028078882067,0.20120477993992425,0,0,0,0,102.09771640998406,6.496092860936196,0,5.661558303618845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03037,13.343966305341517,5.785147577380175,0,5.877269165469505,0.3195605328457621,0,0,0,0,186.22623473181093,11.848873378347621,0,10.326682345800773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03038,18.286176048060597,7.927794828261722,0,8.054035523050803,0.43791628575159985,0,0,0,0,213.9968135953266,13.615810636522266,0,11.8666262043851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03039,68.20249444952331,29.56853206216534,0,30.039375734621913,1.6333093901005618,0,0,0,0,173.15772703133297,11.017373492147788,0,9.602002882937562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03040,29.653258456314482,12.855883505289277,0,13.06059814548779,0.7101345174350269,0,0,0,0,132.31864046733935,8.41893634777331,0,7.337379561490023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C03041,35.58391014757738,15.427060206347134,0,15.672717774585347,0.8521614209220322,0,0,0,0,157.6388741370154,10.029967377285486,0,8.741446020787496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04001,18.780397022332505,8.142059553349876,0,8.271712158808933,0.4497518610421837,0,0,0,0,312.0106213489113,19.852059783021016,0,17.30172217585919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04002,55.3527491184537,23.99764920987332,0,24.379783204910538,1.3255844325453834,0,0,0,0,179.69198088157196,11.433123435247705,0,9.964342614369167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04003,11.861303382525794,5.142353402115711,0,5.224239258195116,0.2840538069740107,0,0,0,0,181.3255443441317,11.537060921022684,0,10.054927547227068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04004,31.135921379130206,13.498677680553742,0,13.713628052762179,0.7456412433067782,0,0,0,0,298.12533191715346,18.96859115393369,0,16.53175024656703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04005,18.286176048060597,7.927794828261722,0,8.054035523050803,0.43791628575159985,0,0,0,0,249.93520977164098,15.902435323571808,0,13.859494727258932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
