,WWW,WWB,WWH,WBW,WBB,WBH,WHW,WHB,WHH,BWW,BWB,BWH,BBW,BBB,BBH,BHW,BHB,BHH,HWW,HWB,HWH,HBW,HBB,HBH,HHW,HHB,HHH
C01011,27.49167505614497,19.794006040424378,0,20.079919461008284,3.634399442422365,0,0,0,0,132.94393972966984,28.690449811655217,0,35.67294482605806,10.692665632616885,0,0,0,0,0,0,0,0,0,0,0,0,0
C01012,27.87888174707659,20.072794857895143,0,20.36273522806474,3.6855881669635253,0,0,0,0,139.3354752935963,30.069798360292488,0,37.387990250387766,11.206736095723466,0,0,0,0,0,0,0,0,0,0,0,0,0
C01013,14.326647564469914,10.315186246418339,0,10.464183381088825,1.8939828080229226,0,0,0,0,60.71958785730113,13.103811212054065,0,16.292931531132286,4.883669399512519,0,0,0,0,0,0,0,0,0,0,0,0,0
C01014,31.363741965461163,22.58189421513204,0,22.90807713157283,4.146286687833966,0,0,0,0,116.96510081985376,25.24207844006204,0,31.38533126523377,9.407489474850433,0,0,0,0,0,0,0,0,0,0,0,0,0
C01015,22.45798807403392,16.16975141330442,0,16.403314489274376,2.9689460233872844,0,0,0,0,96.51218701528917,20.828163084422776,0,25.897185907378685,7.762463992909374,0,0,0,0,0,0,0,0,0,0,0,0,0
C01016,27.49167505614497,19.794006040424378,0,20.079919461008284,3.634399442422365,0,0,0,0,124.63494349656548,26.897296698426764,0,33.44338577442943,10.024374030578329,0,0,0,0,0,0,0,0,0,0,0,0,0
C01017,16.64988771005963,11.987919151242933,0,12.161077983427553,2.2011151552698833,0,0,0,0,116.32594726346112,25.104143585198315,0,31.2138267228008,9.356082428539775,0,0,0,0,0,0,0,0,0,0,0,0,0
C01018,18.585921164717725,13.381863238596763,0,13.575156818709827,2.4570587779756834,0,0,0,0,124.63494349656548,26.897296698426764,0,33.44338577442943,10.024374030578329,0,0,0,0,0,0,0,0,0,0,0,0,0
C01019,27.87888174707659,20.072794857895143,0,20.36273522806474,3.6855881669635253,0,0,0,0,128.46986483492134,27.724905827609128,0,34.47241302902726,10.332816308442279,0,0,0,0,0,0,0,0,0,0,0,0,0
C01020,11.616200727948579,8.363664524122976,0,8.484473011693641,1.5356617362348022,0,0,0,0,108.6561045867494,23.44892532683359,0,29.15577221360514,8.739197872811877,0,0,0,0,0,0,0,0,0,0,0,0,0
C01021,27.49167505614497,19.794006040424378,0,20.079919461008284,3.634399442422365,0,0,0,0,116.96510081985376,25.24207844006204,0,31.38533126523377,9.407489474850433,0,0,0,0,0,0,0,0,0,0,0,0,0
C01022,16.26268101912801,11.709130333772167,0,11.878262216371098,2.149926430728723,0,0,0,0,72.22435187236871,15.586638599601152,0,19.38001329492577,5.808996233104366,0,0,0,0,0,0,0,0,0,0,0,0,0
C01023,27.49167505614497,19.794006040424378,0,20.079919461008284,3.634399442422365,0,0,0,0,182.79791712829604,39.44936849102592,0,49.050299135829825,14.702415244848217,0,0,0,0,0,0,0,0,0,0,0,0,0
C01024,16.64988771005963,11.987919151242933,0,12.161077983427553,2.2011151552698833,0,0,0,0,91.39895856414802,19.72468424551296,0,24.525149567914912,7.351207622424108,0,0,0,0,0,0,0,0,0,0,0,0,0
C01025,14.326647564469914,10.315186246418339,0,10.464183381088825,1.8939828080229226,0,0,0,0,116.96510081985376,25.24207844006204,0,31.38533126523377,9.407489474850433,0,0,0,0,0,0,0,0,0,0,0,0,0
C01026,16.26268101912801,11.709130333772167,0,11.878262216371098,2.149926430728723,0,0,0,0,72.22435187236871,15.586638599601152,0,19.38001329492577,5.808996233104366,0,0,0,0,0,0,0,0,0,0,0,0,0
C01027,26.717261674281733,19.236428405482847,0,19.514287926895378,3.532021993340045,0,0,0,0,106.09949036117882,22.89718590737868,0,28.469754043873255,8.533569687569244,0,0,0,0,0,0,0,0,0,0,0,0,0
C01028,12.390614109811818,8.921242159064509,0,9.050104545806551,1.6380391853171223,0,0,0,0,32.59683137602482,7.034677598050077,0,8.746731664081542,2.621759361843563,0,0,0,0,0,0,0,0,0,0,0,0,0
C01029,40.269495856888405,28.994037016959652,0,29.41283977387129,5.323627352280647,0,0,0,0,130.38732550409927,28.13871039220031,0,34.98692665632617,10.487037447374252,0,0,0,0,0,0,0,0,0,0,0,0,0
C01030,27.87888174707659,20.072794857895143,0,20.36273522806474,3.6855881669635253,0,0,0,0,117.6042543762464,25.380013294925767,0,31.55683580766674,9.45889652116109,0,0,0,0,0,0,0,0,0,0,0,0,0
C01031,34.0741888019825,24.5334159374274,0,24.887787500968017,4.504607759622086,0,0,0,0,93.31641923332595,20.138488810104143,0,25.039663195213826,7.505428761356082,0,0,0,0,0,0,0,0,0,0,0,0,0
C01032,33.68698211105088,24.254627119956634,0,24.60497173391156,4.453419035080926,0,0,0,0,107.37779747396411,23.173055617106137,0,28.8127631287392,8.636383780190561,0,0,0,0,0,0,0,0,0,0,0,0,0
C01033,47.239216293657556,34.01223573143344,0,34.503523580887475,6.245024394021529,0,0,0,0,112.49102592510525,24.276534456015952,0,30.184799468202968,9.047640150675825,0,0,0,0,0,0,0,0,0,0,0,0,0
C01034,14.326647564469914,10.315186246418339,0,10.464183381088825,1.8939828080229226,0,0,0,0,92.6772656769333,20.000553955240417,0,24.868158652780856,7.454021715045425,0,0,0,0,0,0,0,0,0,0,0,0,0
C01035,42.59273600247813,30.666769921784248,0,31.10973437621002,5.630759699527608,0,0,0,0,119.52171504542433,25.79381785951695,0,32.071349434965654,9.613117660093065,0,0,0,0,0,0,0,0,0,0,0,0,0
C01036,34.0741888019825,24.5334159374274,0,24.887787500968017,4.504607759622086,0,0,0,0,99.70795479725238,21.517837358741414,0,26.754708619543543,8.019499224462663,0,0,0,0,0,0,0,0,0,0,0,0,0
C01037,36.397428947572216,26.206148842251995,0,26.584682103306744,4.811740106869047,0,0,0,0,97.79049412807446,21.104032794150232,0,26.24019499224463,7.865278085530689,0,0,0,0,0,0,0,0,0,0,0,0,0
C01038,25.555641601486872,18.400061953070548,0,18.665840625726013,3.3784558197165646,0,0,0,0,93.31641923332595,20.138488810104143,0,25.039663195213826,7.505428761356082,0,0,0,0,0,0,0,0,0,0,0,0,0
C01039,24.781228219623635,17.842484318129017,0,18.100209091613102,3.2760783706342447,0,0,0,0,73.502658985154,15.862508309328605,0,19.723022379791715,5.911810325725682,0,0,0,0,0,0,0,0,0,0,0,0,0
C01040,39.10787578409355,28.157670564547356,0,28.56439247270193,5.170061178657168,0,0,0,0,85.64657655661422,18.48327055173942,0,22.98160868601817,6.888544205628185,0,0,0,0,0,0,0,0,0,0,0,0,0
C01041,12.0034074188802,8.642453341593743,0,8.767288778750096,1.5868504607759624,0,0,0,0,88.84234433857745,19.172944826058053,0,23.839131398183028,7.1455794371814765,0,0,0,0,0,0,0,0,0,0,0,0,0
C01042,8.131340509564005,5.854565166886084,0,5.939131108185549,1.0749632153643616,0,0,0,0,35.792599157988036,7.724351872368712,0,9.604254376246399,2.8787945933968535,0,0,0,0,0,0,0,0,0,0,0,0,0
C01043,18.585921164717725,13.381863238596763,0,13.575156818709827,2.4570587779756834,0,0,0,0,58.8021271881232,12.690006647462884,0,15.77841790383337,4.729448260580545,0,0,0,0,0,0,0,0,0,0,0,0,0
C01044,18.973127855649345,13.660652056067528,0,13.857972585766282,2.5082475025168436,0,0,0,0,113.13017948149789,24.414469310879678,0,30.35630401063594,9.099047196986485,0,0,0,0,0,0,0,0,0,0,0,0,0
C02001,14.713854255401534,10.593975063889104,0,10.74699914814528,1.9451715325640828,0,0,0,0,116.32594726346112,25.104143585198315,0,31.2138267228008,9.356082428539775,0,0,0,0,0,0,0,0,0,0,0,0,0
C02002,49.94966313017889,35.9637574537288,0,36.48323395028266,6.6033454658096495,0,0,0,0,69.66773764679814,15.034899180146244,0,18.693995125193883,5.603368047861733,0,0,0,0,0,0,0,0,0,0,0,0,0
C02003,35.623015565708975,25.64857120731046,0,26.019050569193833,4.709362657786727,0,0,0,0,108.6561045867494,23.44892532683359,0,29.15577221360514,8.739197872811877,0,0,0,0,0,0,0,0,0,0,0,0,0
C02004,15.488267637264773,11.151552698830635,0,11.312630682258188,2.0475489816464028,0,0,0,0,95.87303345889653,20.69022822955905,0,25.725681364945714,7.711056946598715,0,0,0,0,0,0,0,0,0,0,0,0,0
C02005,30.202121892666305,21.74552776271974,0,22.05962983040347,3.9927205142104856,0,0,0,0,113.76933303789055,24.552404165743408,0,30.527808553068912,9.150454243297142,0,0,0,0,0,0,0,0,0,0,0,0,0
C02006,25.168434910555256,18.121273135599782,0,18.383024858669557,3.327267095175405,0,0,0,0,95.87303345889653,20.69022822955905,0,25.725681364945714,7.711056946598715,0,0,0,0,0,0,0,0,0,0,0,0,0
C02007,27.49167505614497,19.794006040424378,0,20.079919461008284,3.634399442422365,0,0,0,0,81.17250166186572,17.51772656769333,0,21.78107688898737,6.528694881453579,0,0,0,0,0,0,0,0,0,0,0,0,0
C02008,25.168434910555256,18.121273135599782,0,18.383024858669557,3.327267095175405,0,0,0,0,97.79049412807446,21.104032794150232,0,26.24019499224463,7.865278085530689,0,0,0,0,0,0,0,0,0,0,0,0,0
C02009,34.0741888019825,24.5334159374274,0,24.887787500968017,4.504607759622086,0,0,0,0,56.245512962552624,12.138267228007976,0,15.092399734101484,4.5238200753379125,0,0,0,0,0,0,0,0,0,0,0,0,0
C02010,80.15178502284519,57.70928521644854,0,58.542863780686126,10.596065980020136,0,0,0,0,56.884666518945274,12.276202082871704,0,15.263904276534456,4.575227121648571,0,0,0,0,0,0,0,0,0,0,0,0,0
C02011,77.82854487725548,56.03655231162394,0,56.8459691783474,10.288933632773174,0,0,0,0,76.05927321072457,16.414247728783515,0,20.4090405495236,6.117438510968314,0,0,0,0,0,0,0,0,0,0,0,0,0
C02012,42.97994269340974,30.945558739255013,0,31.392550143266476,5.681948424068768,0,0,0,0,100.34710835364503,21.65577221360514,0,26.926213161976513,8.070906270773323,0,0,0,0,0,0,0,0,0,0,0,0,0
C02013,56.919383566948035,40.981956168202586,0,41.573917757298844,7.52474250755053,0,0,0,0,79.2550409926878,17.10392200310215,0,21.266563261688457,6.374473742521604,0,0,0,0,0,0,0,0,0,0,0,0,0
C02014,32.1381553473244,23.13947185007357,0,23.47370866568574,4.248664136916286,0,0,0,0,137.41801462441836,29.655993795701306,0,36.873476623088855,11.052514956791493,0,0,0,0,0,0,0,0,0,0,0,0,0
C02015,23.232401455897158,16.727329048245952,0,16.968946023387282,3.0713234724696044,0,0,0,0,97.79049412807446,21.104032794150232,0,26.24019499224463,7.865278085530689,0,0,0,0,0,0,0,0,0,0,0,0,0
C02016,22.45798807403392,16.16975141330442,0,16.403314489274376,2.9689460233872844,0,0,0,0,83.08996233104365,17.931531132284512,0,22.295590516286286,6.682916020385553,0,0,0,0,0,0,0,0,0,0,0,0,0
C02017,38.33346240223031,27.60009292960582,0,27.99876093858902,5.067683729574847,0,0,0,0,148.92277863948593,32.13882118324839,0,39.96055838688234,11.977841790383337,0,0,0,0,0,0,0,0,0,0,0,0,0
C02018,52.272903275768606,37.636490358553395,0,38.18012855262139,6.91047781305661,0,0,0,0,75.42011965433193,16.276312873919785,0,20.23753600709063,6.066031464657656,0,0,0,0,0,0,0,0,0,0,0,0,0
C02019,61.17865716719585,44.04863316038101,0,44.68489119491985,8.087818477503292,0,0,0,0,65.83281630844228,14.20729005096388,0,17.664967870596055,5.294925769997785,0,0,0,0,0,0,0,0,0,0,0,0,0
C02020,38.33346240223031,27.60009292960582,0,27.99876093858902,5.067683729574847,0,0,0,0,66.47196986483492,14.345224905827608,0,17.83647241302903,5.3463328163084425,0,0,0,0,0,0,0,0,0,0,0,0,0
C02021,27.87888174707659,20.072794857895143,0,20.36273522806474,3.6855881669635253,0,0,0,0,124.63494349656548,26.897296698426764,0,33.44338577442943,10.024374030578329,0,0,0,0,0,0,0,0,0,0,0,0,0
C02022,63.889104003717186,46.00015488267637,0,46.66460156431503,8.446139549291413,0,0,0,0,85.64657655661422,18.48327055173942,0,22.98160868601817,6.888544205628185,0,0,0,0,0,0,0,0,0,0,0,0,0
C02023,70.47161774955471,50.73956477967939,0,51.47246960427476,9.316347866491133,0,0,0,0,48.57567028584091,10.483048969643253,0,13.034345224905827,3.9069355196100157,0,0,0,0,0,0,0,0,0,0,0,0,0
C02024,53.82173003949508,38.75164562843646,0,39.3113916208472,7.115232711221251,0,0,0,0,76.05927321072457,16.414247728783515,0,20.4090405495236,6.117438510968314,0,0,0,0,0,0,0,0,0,0,0,0,0
C02025,36.010222256640596,25.92736002478123,0,26.30186633625029,4.760551382327887,0,0,0,0,107.37779747396411,23.173055617106137,0,28.8127631287392,8.636383780190561,0,0,0,0,0,0,0,0,0,0,0,0,0
C02026,47.239216293657556,34.01223573143344,0,34.503523580887475,6.245024394021529,0,0,0,0,61.99789497008642,13.37968092178152,0,16.635940615998226,4.986483492133836,0,0,0,0,0,0,0,0,0,0,0,0,0
C02027,61.17865716719585,44.04863316038101,0,44.68489119491985,8.087818477503292,0,0,0,0,62.63704852647906,13.517615776645247,0,16.8074451584312,5.037890538444494,0,0,0,0,0,0,0,0,0,0,0,0,0
C02028,48.78804305738403,35.127391001316504,0,35.634786649113295,6.449779292186169,0,0,0,0,83.7291158874363,18.069465987148238,0,22.467095058719256,6.734323066696211,0,0,0,0,0,0,0,0,0,0,0,0,0
C02029,62.340277239990705,44.88499961279331,0,45.53333849608921,8.241384651126772,0,0,0,0,60.080434300908486,12.965876357190337,0,16.121426988699312,4.832262353201862,0,0,0,0,0,0,0,0,0,0,0,0,0
C02030,51.111283202973745,36.800123906141096,0,37.331681251452025,6.756911639433129,0,0,0,0,49.85397739862619,10.758918679370707,0,13.377354309771771,4.009749612231332,0,0,0,0,0,0,0,0,0,0,0,0,0
C02031,86.73429876868272,62.44869511345156,0,63.35073182064586,11.466274297219856,0,0,0,0,77.97673387990251,16.828052293374693,0,20.923554176822513,6.271659649900289,0,0,0,0,0,0,0,0,0,0,0,0,0
C02032,27.10446836521335,19.515217222953613,0,19.79710369395183,3.583210717881205,0,0,0,0,49.85397739862619,10.758918679370707,0,13.377354309771771,4.009749612231332,0,0,0,0,0,0,0,0,0,0,0,0,0
C02033,97.96329280569968,70.53357082010378,0,71.55238906528305,12.950747308913499,0,0,0,0,118.88256148903169,25.655883004653223,0,31.899844892532684,9.561710613782408,0,0,0,0,0,0,0,0,0,0,0,0,0
C02034,79.76457833191358,57.43049639897777,0,58.26004801362967,10.544877255478974,0,0,0,0,56.884666518945274,12.276202082871704,0,15.263904276534456,4.575227121648571,0,0,0,0,0,0,0,0,0,0,0,0,0
C02035,49.94966313017889,35.9637574537288,0,36.48323395028266,6.6033454658096495,0,0,0,0,76.69842676711721,16.55218258364724,0,20.58054509195657,6.168845557278972,0,0,0,0,0,0,0,0,0,0,0,0,0
C02036,58.081003639742896,41.818322620614886,0,42.42236505846821,7.678308681174011,0,0,0,0,73.502658985154,15.862508309328605,0,19.723022379791715,5.911810325725682,0,0,0,0,0,0,0,0,0,0,0,0,0
C02037,69.69720436769147,50.18198714473786,0,50.906838070161854,9.213970417408813,0,0,0,0,61.35874141369378,13.241746066917791,0,16.464436073565256,4.935076445823178,0,0,0,0,0,0,0,0,0,0,0,0,0
C02038,71.63323782234957,51.57593123209169,0,52.32091690544412,9.469914040114613,0,0,0,0,54.3280522933747,11.724462663416794,0,14.57788610680257,4.369598936405938,0,0,0,0,0,0,0,0,0,0,0,0,0
C02039,49.56245643924727,35.684968636258034,0,36.200418183226205,6.552156741268489,0,0,0,0,50.493130955018835,10.896853534234433,0,13.548858852204742,4.06115665854199,0,0,0,0,0,0,0,0,0,0,0,0,0
C02040,45.30318283899946,32.61829164407961,0,33.089444745605206,5.989080771315728,0,0,0,0,70.30689120319079,15.17283403500997,0,18.865499667626857,5.6547750941723915,0,0,0,0,0,0,0,0,0,0,0,0,0
C02041,38.33346240223031,27.60009292960582,0,27.99876093858902,5.067683729574847,0,0,0,0,54.3280522933747,11.724462663416794,0,14.57788610680257,4.369598936405938,0,0,0,0,0,0,0,0,0,0,0,0,0
C02042,42.59273600247813,30.666769921784248,0,31.10973437621002,5.630759699527608,0,0,0,0,72.22435187236871,15.586638599601152,0,19.38001329492577,5.808996233104366,0,0,0,0,0,0,0,0,0,0,0,0,0
C02043,74.73089134980252,53.80624177185782,0,54.58344304189576,9.879423836443895,0,0,0,0,73.502658985154,15.862508309328605,0,19.723022379791715,5.911810325725682,0,0,0,0,0,0,0,0,0,0,0,0,0
C02044,36.784635638503836,26.48493765972276,0,26.8674978703632,4.862928831410207,0,0,0,0,42.82328827830711,9.24163527586971,0,11.490804343009085,3.4442721028140926,0,0,0,0,0,0,0,0,0,0,0,0,0
C02045,48.40083636645241,34.848602183845735,0,35.35197088205684,6.398590567645009,0,0,0,0,95.87303345889653,20.69022822955905,0,25.725681364945714,7.711056946598715,0,0,0,0,0,0,0,0,0,0,0,0,0
C02046,25.168434910555256,18.121273135599782,0,18.383024858669557,3.327267095175405,0,0,0,0,37.71005982716596,8.138156436959893,0,10.118768003545314,3.033015732328828,0,0,0,0,0,0,0,0,0,0,0,0,0
C03001,21.296368001239063,15.333384960892124,0,15.55486718810501,2.815379849763804,0,0,0,0,208.36405938400176,44.966762685575006,0,55.91048083314868,16.758697097274542,0,0,0,0,0,0,0,0,0,0,0,0,0
C03002,25.555641601486872,18.400061953070548,0,18.665840625726013,3.3784558197165646,0,0,0,0,234.56935519610016,50.62209173498781,0,62.94216707290051,18.866385996011523,0,0,0,0,0,0,0,0,0,0,0,0,0
C03003,23.619608146828778,17.00611786571672,0,17.251761790443737,3.1225121970107645,0,0,0,0,136.13970751163305,29.38012408597385,0,36.530467538222915,10.949700864170175,0,0,0,0,0,0,0,0,0,0,0,0,0
C03004,17.424301091922867,12.545496786184465,0,12.726709517540463,2.3034926043522033,0,0,0,0,198.13760248171948,42.75980500775537,0,53.16640815422114,15.936184356304011,0,0,0,0,0,0,0,0,0,0,0,0,0
C03005,12.0034074188802,8.642453341593743,0,8.767288778750096,1.5868504607759624,0,0,0,0,96.51218701528917,20.828163084422776,0,25.897185907378685,7.762463992909374,0,0,0,0,0,0,0,0,0,0,0,0,0
C03006,65.82513745837528,47.3940989700302,0,48.0786803995973,8.702083171997213,0,0,0,0,113.76933303789055,24.552404165743408,0,30.527808553068912,9.150454243297142,0,0,0,0,0,0,0,0,0,0,0,0,0
C03007,16.64988771005963,11.987919151242933,0,12.161077983427553,2.2011151552698833,0,0,0,0,132.94393972966984,28.690449811655217,0,35.67294482605806,10.692665632616885,0,0,0,0,0,0,0,0,0,0,0,0,0
C03008,12.390614109811818,8.921242159064509,0,9.050104545806551,1.6380391853171223,0,0,0,0,122.71748282738756,26.483492133835583,0,32.92887214713051,9.870152891646356,0,0,0,0,0,0,0,0,0,0,0,0,0
C03009,14.326647564469914,10.315186246418339,0,10.464183381088825,1.8939828080229226,0,0,0,0,168.73653888765787,36.41480168402393,0,45.27719920230445,13.57146022601374,0,0,0,0,0,0,0,0,0,0,0,0,0
C03010,8.518547200495625,6.13335398435685,0,6.221946875242004,1.1261519399055215,0,0,0,0,65.83281630844228,14.20729005096388,0,17.664967870596055,5.294925769997785,0,0,0,0,0,0,0,0,0,0,0,0,0
C03011,15.488267637264773,11.151552698830635,0,11.312630682258188,2.0475489816464028,0,0,0,0,151.4793928650565,32.6905606027033,0,40.64657655661423,12.18346997562597,0,0,0,0,0,0,0,0,0,0,0,0,0
C03012,17.03709440099125,12.2667079687137,0,12.443893750484008,2.252303879811043,0,0,0,0,205.8074451584312,44.415023266120095,0,55.224462663416794,16.553068912031907,0,0,0,0,0,0,0,0,0,0,0,0,0
C03013,47.626422984589176,34.291024548904204,0,34.78633934794393,6.296213118562689,0,0,0,0,137.41801462441836,29.655993795701306,0,36.873476623088855,11.052514956791493,0,0,0,0,0,0,0,0,0,0,0,0,0
C03014,30.202121892666305,21.74552776271974,0,22.05962983040347,3.9927205142104856,0,0,0,0,123.99578994017284,26.75936184356304,0,33.27188123199645,9.972966984267671,0,0,0,0,0,0,0,0,0,0,0,0,0
C03015,6.582513745837528,4.7394098970030205,0,4.807868039959731,0.8702083171997212,0,0,0,0,47.297363173055615,10.207179259915797,0,12.691336140039885,3.8041214269886994,0,0,0,0,0,0,0,0,0,0,0,0,0
C03016,13.939440873538295,10.036397428947572,0,10.18136761403237,1.8427940834817627,0,0,0,0,131.0264790604919,28.276645247064035,0,35.15843119875914,10.53844449368491,0,0,0,0,0,0,0,0,0,0,0,0,0
C03017,34.461395492914114,24.812204754898165,0,25.170603268024472,4.555796484163246,0,0,0,0,139.3354752935963,30.069798360292488,0,37.387990250387766,11.206736095723466,0,0,0,0,0,0,0,0,0,0,0,0,0
C03018,30.589328583597926,22.024316580190504,0,22.342445597459925,4.043909238751646,0,0,0,0,180.8804564591181,39.03556392643474,0,48.535785508530914,14.548194105916243,0,0,0,0,0,0,0,0,0,0,0,0,0
C03019,70.85882444048633,51.01835359715016,0,51.75528537133121,9.367536591032293,0,0,0,0,98.4296476844671,21.241967649013958,0,26.4116995346776,7.916685131841348,0,0,0,0,0,0,0,0,0,0,0,0,0
C03020,16.26268101912801,11.709130333772167,0,11.878262216371098,2.149926430728723,0,0,0,0,171.93230666962108,37.10447595834256,0,46.13472191446931,13.82849545756703,0,0,0,0,0,0,0,0,0,0,0,0,0
C03021,50.72407651204213,36.521335088670334,0,37.04886548439557,6.70572291489197,0,0,0,0,127.8307112785287,27.5869709727454,0,34.30090848659428,10.28140926213162,0,0,0,0,0,0,0,0,0,0,0,0,0
C03022,42.205529311546506,30.387981104313482,0,30.826918609153566,5.579570974986448,0,0,0,0,138.057168180811,29.793928650565032,0,37.044981165521826,11.10392200310215,0,0,0,0,0,0,0,0,0,0,0,0,0
C03023,13.165027491675056,9.478819794006041,0,9.615736079919461,1.7404166343994425,0,0,0,0,127.19155772213605,27.449036117881672,0,34.12940394416131,10.230002215820962,0,0,0,0,0,0,0,0,0,0,0,0,0
C03024,19.360334546580965,13.939440873538295,0,14.140788352822737,2.5594362270580038,0,0,0,0,126.55240416574341,27.311101263017946,0,33.95789940172834,10.178595169510304,0,0,0,0,0,0,0,0,0,0,0,0,0
C03025,86.73429876868272,62.44869511345156,0,63.35073182064586,11.466274297219856,0,0,0,0,131.0264790604919,28.276645247064035,0,35.15843119875914,10.53844449368491,0,0,0,0,0,0,0,0,0,0,0,0,0
C03026,63.889104003717186,46.00015488267637,0,46.66460156431503,8.446139549291413,0,0,0,0,145.08785730113007,31.31121205406603,0,38.93153113228451,11.669399512519389,0,0,0,0,0,0,0,0,0,0,0,0,0
C03027,57.306590257879655,41.260744985673355,0,41.8567335243553,7.5759312320916905,0,0,0,0,123.99578994017284,26.75936184356304,0,33.27188123199645,9.972966984267671,0,0,0,0,0,0,0,0,0,0,0,0,0
C03028,12.0034074188802,8.642453341593743,0,8.767288778750096,1.5868504607759624,0,0,0,0,144.44870374473743,31.173277199202303,0,38.76002658985154,11.617992466208731,0,0,0,0,0,0,0,0,0,0,0,0,0
C03029,17.03709440099125,12.2667079687137,0,12.443893750484008,2.252303879811043,0,0,0,0,136.77886106802572,29.51805894083758,0,36.701972080655885,11.001107910480833,0,0,0,0,0,0,0,0,0,0,0,0,0
C03030,10.84178734608534,7.806086889181445,0,7.918841477580733,1.433284287152482,0,0,0,0,155.95346775980502,33.656104586749386,0,41.84710835364503,12.543319299800578,0,0,0,0,0,0,0,0,0,0,0,0,0
C03031,13.552234182606675,9.757608611476806,0,9.898551846975915,1.7916053589406025,0,0,0,0,186.6328384666519,40.276977620208285,0,50.07932639042765,15.010857522712165,0,0,0,0,0,0,0,0,0,0,0,0,0
C03032,40.269495856888405,28.994037016959652,0,29.41283977387129,5.323627352280647,0,0,0,0,132.3047861732772,28.55251495679149,0,35.50144028362509,10.641258586306227,0,0,0,0,0,0,0,0,0,0,0,0,0
C03033,33.68698211105088,24.254627119956634,0,24.60497173391156,4.453419035080926,0,0,0,0,127.19155772213605,27.449036117881672,0,34.12940394416131,10.230002215820962,0,0,0,0,0,0,0,0,0,0,0,0,0
C03034,36.010222256640596,25.92736002478123,0,26.30186633625029,4.760551382327887,0,0,0,0,136.77886106802572,29.51805894083758,0,36.701972080655885,11.001107910480833,0,0,0,0,0,0,0,0,0,0,0,0,0
C03035,11.616200727948579,8.363664524122976,0,8.484473011693641,1.5356617362348022,0,0,0,0,63.91535563926435,13.7934854863727,0,17.15045424329714,5.14070463106581,0,0,0,0,0,0,0,0,0,0,0,0,0
C03036,6.582513745837528,4.7394098970030205,0,4.807868039959731,0.8702083171997212,0,0,0,0,79.89419454908044,17.241856857965875,0,21.438067804121427,6.425880788832263,0,0,0,0,0,0,0,0,0,0,0,0,0
C03037,10.454580655153721,7.527298071710679,0,7.636025710524278,1.382095562611322,0,0,0,0,145.7270108575227,31.449146908929755,0,39.10303567471748,11.720806558830047,0,0,0,0,0,0,0,0,0,0,0,0,0
C03038,14.326647564469914,10.315186246418339,0,10.464183381088825,1.8939828080229226,0,0,0,0,167.4582317748726,36.138931974296476,0,44.93419011743851,13.468646133392422,0,0,0,0,0,0,0,0,0,0,0,0,0
C03039,53.43452334856347,38.472856810965695,0,39.028575853790755,7.06404398668009,0,0,0,0,135.5005539552404,29.242189231110125,0,36.35896299578994,10.898293817859518,0,0,0,0,0,0,0,0,0,0,0,0,0
