,BBB,BBH,BBW,BHB,BHH,BHW,BWB,BWH,BWW,HBB,HBH,HBW,HHB,HHH,HHW,HWB,HWH,HWW,WBB,WBH,WBW,WHB,WHH,WHW,WWB,WWH,WWW
C01011,0.14519056261343014,0.0,3.571687840290381,0.0,0.0,0.0,6.882032667876588,0.0,194.7295825771325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015634347704704,0.0,18.11316954492881,0.0,0.0,0.0,17.014457783272842,0.0,34.73826426833646
C01012,0.15217087812369118,0.0,3.743403601842803,0.0,0.0,0.0,7.212899623062963,0.0,204.09158173949464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666374187372871,0.0,18.36828460894189,0.0,0.0,0.0,17.254098033741474,0.0,35.22753559605951
C01013,0.0663129973474801,0.0,1.6312997347480105,0.0,0.0,0.0,3.143236074270557,0.0,88.93899204244032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23979978462888366,0.0,9.439257368484027,0.0,0.0,0.0,8.86668926733937,0.0,18.1030391257528
C01014,0.12773977383777746,0.0,3.1423984364093256,0.0,0.0,0.0,6.054865279910652,0.0,171.32458467122714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524967096079448,0.0,20.664320185059626,0.0,0.0,0.0,19.41086028795916,0.0,39.63097754556694
C01015,0.10540276420494206,0.0,2.5929079994415747,0.0,0.0,0.0,4.996091023314254,0.0,141.3661873516683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759023650939257,0.0,14.796673712758745,0.0,0.0,0.0,13.899134527180633,0.0,28.377737007936826
C01016,0.13611615245009073,0.0,3.348457350272232,0.0,0.0,0.0,6.451905626134302,0.0,182.55898366606172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015634347704704,0.0,18.11316954492881,0.0,0.0,0.0,17.014457783272842,0.0,34.73826426833646
C01017,0.12704174228675136,0.0,3.125226860254083,0.0,0.0,0.0,6.021778584392015,0.0,170.38838475499094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27868623619032423,0.0,10.969947752562518,0.0,0.0,0.0,10.304530770151159,0.0,21.038667092091096
C01018,0.13611615245009073,0.0,3.348457350272232,0.0,0.0,0.0,6.451905626134302,0.0,182.55898366606172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110916124915247,0.0,12.245523072627927,0.0,0.0,0.0,11.502732022494317,0.0,23.485023730706338
C01019,0.14030434175624737,0.0,3.4514868072036853,0.0,0.0,0.0,6.650425799246126,0.0,188.17618316347898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666374187372871,0.0,18.36828460894189,0.0,0.0,0.0,17.254098033741474,0.0,35.22753559605951
C01020,0.11866536367443808,0.0,2.919167946391177,0.0,0.0,0.0,5.624738238168366,0.0,159.15398576015636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19443225780720297,0.0,7.653451920392454,0.0,0.0,0.0,7.189207514058948,0.0,14.67813983169146
C01021,0.12773977383777746,0.0,3.1423984364093256,0.0,0.0,0.0,6.054865279910652,0.0,171.32458467122714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015634347704704,0.0,18.11316954492881,0.0,0.0,0.0,17.014457783272842,0.0,34.73826426833646
C01022,0.07887756526595002,0.0,1.9403881055423704,0.0,0.0,0.0,3.7387965936060312,0.0,105.79059053469217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722051609300841,0.0,10.714832688549436,0.0,0.0,0.0,10.064890519682528,0.0,20.549395764368047
C01023,0.1996370235934664,0.0,4.911070780399274,0.0,0.0,0.0,9.462794918330308,0.0,267.7531760435572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015634347704704,0.0,18.11316954492881,0.0,0.0,0.0,17.014457783272842,0.0,34.73826426833646
C01024,0.0998185117967332,0.0,2.455535390199637,0.0,0.0,0.0,4.731397459165154,0.0,133.8765880217786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27868623619032423,0.0,10.969947752562518,0.0,0.0,0.0,10.304530770151159,0.0,21.038667092091096
C01025,0.12773977383777746,0.0,3.1423984364093256,0.0,0.0,0.0,6.054865279910652,0.0,171.32458467122714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23979978462888366,0.0,9.439257368484027,0.0,0.0,0.0,8.86668926733937,0.0,18.1030391257528
C01026,0.07887756526595002,0.0,1.9403881055423704,0.0,0.0,0.0,3.7387965936060312,0.0,105.79059053469217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722051609300841,0.0,10.714832688549436,0.0,0.0,0.0,10.064890519682528,0.0,20.549395764368047
C01027,0.11587323747033365,0.0,2.850481641770208,0.0,0.0,0.0,5.492391456093816,0.0,155.4091860952115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471941929565668,0.0,17.602939416902647,0.0,0.0,0.0,16.53517728233558,0.0,33.75972161289036
C01028,0.035599609102331425,0.0,0.875750383917353,0.0,0.0,0.0,1.6874214714505096,0.0,47.74619572804691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20739440832768316,0.0,8.163682048418618,0.0,0.0,0.0,7.668488014996211,0.0,15.656682487137559
C01029,0.1423984364093257,0.0,3.503001535669412,0.0,0.0,0.0,6.749685885802038,0.0,190.98478291218763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6740318270649702,0.0,26.53196665736051,0.0,0.0,0.0,24.92258604873769,0.0,50.88421808319707
C01030,0.12843780538880356,0.0,3.1595700125645676,0.0,0.0,0.0,6.08795197542929,0.0,172.26078458746335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666374187372871,0.0,18.36828460894189,0.0,0.0,0.0,17.254098033741474,0.0,35.22753559605951
C01031,0.10191260644981152,0.0,2.5070501186653633,0.0,0.0,0.0,4.830657545721067,0.0,136.68518777048723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703346229011287,0.0,22.4501256331512,0.0,0.0,0.0,21.08834204123958,0.0,43.05587683962828
C01032,0.11726930057238587,0.0,2.8848247940806924,0.0,0.0,0.0,5.558564847131091,0.0,157.28158592768395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638535476408886,0.0,22.19501056913812,0.0,0.0,0.0,20.84870179077095,0.0,42.56660551190524
C01033,0.12285355298059472,0.0,3.0221974033226298,0.0,0.0,0.0,5.82325841128019,0.0,164.77118525757365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906911817492921,0.0,31.124037809595983,0.0,0.0,0.0,29.236110557173056,0.0,59.69110198221194
C01034,0.10121457489878542,0.0,2.4898785425101213,0.0,0.0,0.0,4.79757085020243,0.0,135.74898785425103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23979978462888366,0.0,9.439257368484027,0.0,0.0,0.0,8.86668926733937,0.0,18.1030391257528
C01035,0.1305319000418819,0.0,3.2110847410302945,0.0,0.0,0.0,6.1872120619852025,0.0,175.069384336172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129182786264109,0.0,28.062657041439,0.0,0.0,0.0,26.360427551549478,0.0,53.81984604953536
C01036,0.1088929219600726,0.0,2.6787658802177856,0.0,0.0,0.0,5.161524500907442,0.0,146.04718693284937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703346229011287,0.0,22.4501256331512,0.0,0.0,0.0,21.08834204123958,0.0,43.05587683962828
C01037,0.10679882730699428,0.0,2.627251151752059,0.0,0.0,0.0,5.062264414351529,0.0,143.23858718414073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092210744625692,0.0,23.980816017229692,0.0,0.0,0.0,22.52618354405137,0.0,45.99150480596658
C01038,0.10191260644981152,0.0,2.5070501186653633,0.0,0.0,0.0,4.830657545721067,0.0,136.68518777048723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42775096717584654,0.0,16.8375942248634,0.0,0.0,0.0,15.816256530929685,0.0,32.291907629721216
C01039,0.08027362836800223,0.0,1.9747312578528549,0.0,0.0,0.0,3.8049699846433063,0.0,107.6629903671646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147888166553663,0.0,16.327364096837236,0.0,0.0,0.0,15.336976029992423,0.0,31.313364974275117
C01040,0.09353622783749825,0.0,2.300991204802457,0.0,0.0,0.0,4.433617199497418,0.0,125.45078877565267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65458860128425,0.0,25.766621465321265,0.0,0.0,0.0,24.203665297331792,0.0,49.41640410002792
C01041,0.09702638559262879,0.0,2.386849085578668,0.0,0.0,0.0,4.599050677090605,0.0,130.13178835683374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20091333306744305,0.0,7.908566984405536,0.0,0.0,0.0,7.42884776452758,0.0,15.16741115941451
C01042,0.039089766857461954,0.0,0.9616082646935641,0.0,0.0,0.0,1.852854949043697,0.0,52.427195309227976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13610258046504206,0.0,5.357416344274718,0.0,0.0,0.0,5.032445259841264,0.0,10.274697882184023
C01043,0.06421890269440178,0.0,1.5797850062822838,0.0,0.0,0.0,3.043975987714645,0.0,86.13039229373167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110916124915247,0.0,12.245523072627927,0.0,0.0,0.0,11.502732022494317,0.0,23.485023730706338
C01044,0.12355158453162082,0.0,3.039368979477872,0.0,0.0,0.0,5.856345106798828,0.0,165.70738517380985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31757268775176484,0.0,12.500638136641008,0.0,0.0,0.0,11.742372272962948,0.0,23.974295058429387
C02001,0.12704174228675136,0.0,3.125226860254083,0.0,0.0,0.0,6.021778584392015,0.0,170.38838475499094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24628085988912377,0.0,9.69437243249711,0.0,0.0,0.0,9.106329517808001,0.0,18.59231045347585
C02002,0.07608543906184559,0.0,1.8717018009214015,0.0,0.0,0.0,3.6064498115314816,0.0,102.04579086974732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8360587085709728,0.0,32.909843257687555,0.0,0.0,0.0,30.913592310453478,0.0,63.11600127627328
C02003,0.11866536367443808,0.0,2.919167946391177,0.0,0.0,0.0,5.624738238168366,0.0,159.15398576015636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5962589239420891,0.0,23.470585889203527,0.0,0.0,0.0,22.046903043114106,0.0,45.01296215052048
C02004,0.10470473265391596,0.0,2.5757364232863322,0.0,0.0,0.0,4.963004327795617,0.0,140.42998743543208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25924301040960396,0.0,10.204602560523274,0.0,0.0,0.0,9.585610018745264,0.0,19.57085310892195
C02005,0.12424961608264694,0.0,3.056540555633114,0.0,0.0,0.0,5.889431802317465,0.0,166.6435850900461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055238702987277,0.0,19.89897499302038,0.0,0.0,0.0,18.691939536553264,0.0,38.1631635623978
C02006,0.10470473265391596,0.0,2.5757364232863322,0.0,0.0,0.0,4.963004327795617,0.0,140.42998743543208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42126989191560643,0.0,16.58247916085032,0.0,0.0,0.0,15.576616280461055,0.0,31.802636301998167
C02007,0.08865000698031551,0.0,2.1807901717157616,0.0,0.0,0.0,4.202010330866956,0.0,118.89738936199916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015634347704704,0.0,18.11316954492881,0.0,0.0,0.0,17.014457783272842,0.0,34.73826426833646
C02008,0.10679882730699428,0.0,2.627251151752059,0.0,0.0,0.0,5.062264414351529,0.0,143.23858718414073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42126989191560643,0.0,16.58247916085032,0.0,0.0,0.0,15.576616280461055,0.0,31.802636301998167
C02009,0.06142677649029736,0.0,1.5110987016613149,0.0,0.0,0.0,2.911629205640095,0.0,82.38559262878682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703346229011287,0.0,22.4501256331512,0.0,0.0,0.0,21.08834204123958,0.0,43.05587683962828
C02010,0.06212480804132347,0.0,1.528270277816557,0.0,0.0,0.0,2.9447159011587325,0.0,83.32179254502304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3415825788697004,0.0,52.80881825070794,0.0,0.0,0.0,49.605531847006745,0.0,101.27916483867108
C02011,0.08306575457210666,0.0,2.043417562473824,0.0,0.0,0.0,3.937316766717856,0.0,111.40779003210946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3026961273082598,0.0,51.27812786662945,0.0,0.0,0.0,48.16769034419495,0.0,98.34353687233279
C02012,0.1095909535110987,0.0,2.695937456373028,0.0,0.0,0.0,5.194611196426079,0.0,146.98338684908558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719399353886651,0.0,28.317772105452082,0.0,0.0,0.0,26.60006780201811,0.0,54.30911737725841
C02013,0.0865559123272372,0.0,2.1292754432500347,0.0,0.0,0.0,4.102750244311043,0.0,116.08878961329053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527180632552945,0.0,37.501914409923025,0.0,0.0,0.0,35.227116818888845,0.0,71.92288517528816
C02014,0.15007678347061287,0.0,3.6918888733770765,0.0,0.0,0.0,7.11363953650705,0.0,201.282981990786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5379292465999282,0.0,21.174550313085792,0.0,0.0,0.0,19.890140788896424,0.0,40.60952020101304
C02015,0.10679882730699428,0.0,2.627251151752059,0.0,0.0,0.0,5.062264414351529,0.0,143.23858718414073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38886451561440594,0.0,15.306903840784909,0.0,0.0,0.0,14.378415028117896,0.0,29.35627966338292
C02016,0.09074410163339383,0.0,2.232304900181488,0.0,0.0,0.0,4.3012704174228675,0.0,121.7059891107078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759023650939257,0.0,14.796673712758745,0.0,0.0,0.0,13.899134527180633,0.0,28.377737007936826
C02017,0.16264135138908278,0.0,4.000977244171437,0.0,0.0,0.0,7.709200055842524,0.0,218.13458048303784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6416264507637698,0.0,25.2563913372951,0.0,0.0,0.0,23.724384796394528,0.0,48.43786144458182
C02018,0.08236772302108054,0.0,2.0262459863185813,0.0,0.0,0.0,3.9042300711992186,0.0,110.47159011587324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749451601324133,0.0,34.440533641766045,0.0,0.0,0.0,32.35143381326527,0.0,66.05162924261158
C02019,0.07189724975568895,0.0,1.7686723439899483,0.0,0.0,0.0,3.407929638419657,0.0,96.42859137233003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0240098911179356,0.0,40.30818011406693,0.0,0.0,0.0,37.86315957404379,0.0,77.3048697802417
C02020,0.07259528130671507,0.0,1.7858439201451906,0.0,0.0,0.0,3.441016333938294,0.0,97.36479128856625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6416264507637698,0.0,25.2563913372951,0.0,0.0,0.0,23.724384796394528,0.0,48.43786144458182
C02021,0.13611615245009073,0.0,3.348457350272232,0.0,0.0,0.0,6.451905626134302,0.0,182.55898366606172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666374187372871,0.0,18.36828460894189,0.0,0.0,0.0,17.254098033741474,0.0,35.22753559605951
C02022,0.09353622783749825,0.0,2.300991204802457,0.0,0.0,0.0,4.433617199497418,0.0,125.45078877565267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0693774179396163,0.0,42.0939855621585,0.0,0.0,0.0,39.54064132732422,0.0,80.72976907430304
C02023,0.05305039787798408,0.0,1.3050397877984083,0.0,0.0,0.0,2.514588859416446,0.0,71.15119363395226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179555697363698,0.0,46.43094165038089,0.0,0.0,0.0,43.61452558529095,0.0,89.04738164559487
C02024,0.08306575457210666,0.0,2.043417562473824,0.0,0.0,0.0,3.937316766717856,0.0,111.40779003210946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008694611733737,0.0,35.46099389781837,0.0,0.0,0.0,33.309994815139795,0.0,68.00871455350376
C02025,0.11726930057238587,0.0,2.8848247940806924,0.0,0.0,0.0,5.558564847131091,0.0,157.28158592768395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027399992023292,0.0,23.72570095321661,0.0,0.0,0.0,22.28654329358274,0.0,45.50223347824353
C02026,0.06770906044953232,0.0,1.665642887058495,0.0,0.0,0.0,3.209409465307832,0.0,90.81139187491274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906911817492921,0.0,31.124037809595983,0.0,0.0,0.0,29.236110557173056,0.0,59.69110198221194
C02027,0.06840709200055842,0.0,1.6828144632137372,0.0,0.0,0.0,3.2424961608264695,0.0,91.74759179114896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0240098911179356,0.0,40.30818011406693,0.0,0.0,0.0,37.86315957404379,0.0,77.3048697802417
C02028,0.09144213318441993,0.0,2.24947647633673,0.0,0.0,0.0,4.334357112941505,0.0,122.64218902694402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166154827902524,0.0,32.14449806564831,0.0,0.0,0.0,30.19467155904758,0.0,61.64818729310414
C02029,0.065614965796454,0.0,1.6141281585927683,0.0,0.0,0.0,3.11014937875192,0.0,88.00279212620411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434531168986558,0.0,41.07352530610617,0.0,0.0,0.0,38.58208032544969,0.0,78.77268376341084
C02030,0.0544464609800363,0.0,1.3393829401088928,0.0,0.0,0.0,2.580762250453721,0.0,73.02359346642469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555019343516931,0.0,33.6751884497268,0.0,0.0,0.0,31.63251306185937,0.0,64.58381525944243
C02031,0.08515984922518498,0.0,2.0949322909395502,0.0,0.0,0.0,4.036576853273768,0.0,114.21638978081809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4517608582937822,0.0,57.14577433893032,0.0,0.0,0.0,53.67941610497348,0.0,109.59677740996291
C02032,0.0544464609800363,0.0,1.3393829401088928,0.0,0.0,0.0,2.580762250453721,0.0,73.02359346642469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4536752682168069,0.0,17.858054480915726,0.0,0.0,0.0,16.774817532804214,0.0,34.24899294061341
C02033,0.1298338684908558,0.0,3.193913164875052,0.0,0.0,0.0,6.154125366466565,0.0,174.1331844199358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639712040840745,0.0,64.5441111953097,0.0,0.0,0.0,60.628983368563794,0.0,123.78564591393132
C02034,0.06212480804132347,0.0,1.528270277816557,0.0,0.0,0.0,2.9447159011587325,0.0,83.32179254502304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3351015036094604,0.0,52.553703186694854,0.0,0.0,0.0,49.36589159653811,0.0,100.78989351094803
C02035,0.08376378612313276,0.0,2.060589138629066,0.0,0.0,0.0,3.970403462236493,0.0,112.34398994834567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8360587085709728,0.0,32.909843257687555,0.0,0.0,0.0,30.913592310453478,0.0,63.11600127627328
C02036,0.08027362836800223,0.0,1.9747312578528549,0.0,0.0,0.0,3.8049699846433063,0.0,107.6629903671646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721612890360148,0.0,38.26725960196227,0.0,0.0,0.0,35.94603757029474,0.0,73.39069915845731
C02037,0.06701102889850621,0.0,1.6484713109032527,0.0,0.0,0.0,3.176322769789195,0.0,89.87519195867654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1665935468432178,0.0,45.92071152235473,0.0,0.0,0.0,43.13524508435369,0.0,88.06883899014876
C02038,0.05933268183721904,0.0,1.4595839731955884,0.0,0.0,0.0,2.812369119084183,0.0,79.57699288007818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1989989231444182,0.0,47.196286842420136,0.0,0.0,0.0,44.333446336696845,0.0,90.515195628764
C02039,0.055144492531062406,0.0,1.356554516264135,0.0,0.0,0.0,2.613848945972358,0.0,73.9597933826609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295776333107326,0.0,32.65472819367447,0.0,0.0,0.0,30.673952059984845,0.0,62.626729948550235
C02040,0.0767834706128717,0.0,1.8888733770766437,0.0,0.0,0.0,3.639536507050119,0.0,102.98199078598353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582858054480915,0.0,29.848462489530572,0.0,0.0,0.0,28.0379093048299,0.0,57.2447453435967
C02041,0.05933268183721904,0.0,1.4595839731955884,0.0,0.0,0.0,2.812369119084183,0.0,79.57699288007818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6416264507637698,0.0,25.2563913372951,0.0,0.0,0.0,23.724384796394528,0.0,48.43786144458182
C02042,0.07887756526595002,0.0,1.9403881055423704,0.0,0.0,0.0,3.7387965936060312,0.0,105.79059053469217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129182786264109,0.0,28.062657041439,0.0,0.0,0.0,26.360427551549478,0.0,53.81984604953536
C02043,0.08027362836800223,0.0,1.9747312578528549,0.0,0.0,0.0,3.8049699846433063,0.0,107.6629903671646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2508475252263391,0.0,49.23720735452479,0.0,0.0,0.0,46.2505683404459,0.0,94.4293662505484
C02044,0.046768113918749125,0.0,1.1504956024012285,0.0,0.0,0.0,2.216808599748709,0.0,62.725394387826334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157021497228093,0.0,24.23593108124277,0.0,0.0,0.0,22.765823794520003,0.0,46.48077613368963
C02045,0.10470473265391596,0.0,2.5757364232863322,0.0,0.0,0.0,4.963004327795617,0.0,140.42998743543208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8101344075300123,0.0,31.889383001635228,0.0,0.0,0.0,29.95503130857895,0.0,61.15891596538109
C02046,0.04118386151054027,0.0,1.0131229931592907,0.0,0.0,0.0,1.9521150355996093,0.0,55.23579505793662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42126989191560643,0.0,16.58247916085032,0.0,0.0,0.0,15.576616280461055,0.0,31.802636301998167
C03001,0.22755828563451067,0.0,5.597933826608962,0.0,0.0,0.0,10.786262739075807,0.0,305.20117269300573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35645913931320544,0.0,14.0313285207195,0.0,0.0,0.0,13.180213775774739,0.0,26.90992302476768
C03002,0.256177579226581,0.0,6.301968448973893,0.0,0.0,0.0,12.142817255339942,0.0,343.5853692586905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42775096717584654,0.0,16.8375942248634,0.0,0.0,0.0,15.816256530929685,0.0,32.291907629721216
C03003,0.14868072036856064,0.0,3.657545721066592,0.0,0.0,0.0,7.047466145469776,0.0,199.41058215831356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39534559087464605,0.0,15.562018904797991,0.0,0.0,0.0,14.618055278586528,0.0,29.84555099110597
C03004,0.21638978081809296,0.0,5.323188608125087,0.0,0.0,0.0,10.256875610777607,0.0,290.22197403322633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29164838671080445,0.0,11.480177880588682,0.0,0.0,0.0,10.783811271088423,0.0,22.01720974753719
