,BBB,BBH,BBW,BHB,BHH,BHW,BWB,BWH,BWW,HBB,HBH,HBW,HHB,HHH,HHW,HWB,HWH,HWW,WBB,WBH,WBW,WHB,WHH,WHW,WWB,WWH,WWW
C01016,4.609525477149361,0.0,6.060672386622308,0.0,0.0,0.0,9.423918753283138,0.0,71.0037646646822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289409084127867,0.0,5.375096632444088,0.0,0.0,0.0,7.939389418577842,0.0,23.05937639862748
C01017,4.302223778672737,0.0,5.656627560847488,0.0,0.0,0.0,8.795657503064263,0.0,66.27018035370338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44147125439084267,0.0,3.2553402140154337,0.0,0.0,0.0,4.808362605617567,0.0,13.965537818887066
C01018,4.609525477149361,0.0,6.060672386622308,0.0,0.0,0.0,9.423918753283138,0.0,71.0037646646822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49280512118047554,0.0,3.6338681458776936,0.0,0.0,0.0,5.36747453650333,0.0,15.589437565269282
C01019,4.751357030292418,0.0,6.247154613902994,0.0,0.0,0.0,9.713885484153389,0.0,73.18849588513395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7392076817707133,0.0,5.45080221881654,0.0,0.0,0.0,8.051211804754995,0.0,23.384156347903925
C01020,4.018560672386622,0.0,5.283663106286115,0.0,0.0,0.0,8.21572404132376,0.0,61.900717912799855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080032007377972,0.0,2.2711675911735583,0.0,0.0,0.0,3.354671585314581,0.0,9.743398478293301
C01021,4.325862370863246,0.0,5.687707932060936,0.0,0.0,0.0,8.843985291542637,0.0,66.63430222377868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289409084127867,0.0,5.375096632444088,0.0,0.0,0.0,7.939389418577842,0.0,23.05937639862748
C01022,2.6711609175275783,0.0,3.512081947119594,0.0,0.0,0.0,5.461040098056382,0.0,41.14577131850814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4312044810329161,0.0,3.179634627642982,0.0,0.0,0.0,4.696540219440414,0.0,13.640757869610622
C01023,6.760637366485729,0.0,8.888986167046053,0.0,0.0,0.0,13.821747504815269,0.0,104.13885484153388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289409084127867,0.0,5.375096632444088,0.0,0.0,0.0,7.939389418577842,0.0,23.05937639862748
C01024,3.3803186832428644,0.0,4.444493083523026,0.0,0.0,0.0,6.9108737524076345,0.0,52.06942742076694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44147125439084267,0.0,3.2553402140154337,0.0,0.0,0.0,4.808362605617567,0.0,13.965537818887066
C01025,4.325862370863246,0.0,5.687707932060936,0.0,0.0,0.0,8.843985291542637,0.0,66.63430222377868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798706142432832,0.0,2.8011066957807222,0.0,0.0,0.0,4.13742828855465,0.0,12.016858123228404
C01026,2.6711609175275783,0.0,3.512081947119594,0.0,0.0,0.0,5.461040098056382,0.0,41.14577131850814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4312044810329161,0.0,3.179634627642982,0.0,0.0,0.0,4.696540219440414,0.0,13.640757869610622
C01027,3.924006303624584,0.0,5.159341621432324,0.0,0.0,0.0,8.02241288741026,0.0,60.444230432498685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7084073616969336,0.0,5.223685459699184,0.0,0.0,0.0,7.715744646223537,0.0,22.409816500074594
C01028,1.2055682017159866,0.0,1.5850989318858344,0.0,0.0,0.0,2.464717212397128,0.0,18.570215373839957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32853674745365036,0.0,2.4225787639184624,0.0,0.0,0.0,3.5783163576688866,0.0,10.392958376846188
C01029,4.822272806863946,0.0,6.340395727543338,0.0,0.0,0.0,9.858868849588513,0.0,74.28086149535983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0677444292243636,0.0,7.873380982735003,0.0,0.0,0.0,11.629528162423881,0.0,33.77711472475011
C01030,4.349500963053756,0.0,5.718788303274383,0.0,0.0,0.0,8.892313080021012,0.0,66.99842409385397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7392076817707133,0.0,5.45080221881654,0.0,0.0,0.0,8.051211804754995,0.0,23.384156347903925
C01031,3.451234459814393,0.0,4.53773419716337,0.0,0.0,0.0,7.055857117842759,0.0,53.16179303099282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034760554975385,0.0,6.662091600775772,0.0,0.0,0.0,9.840369983589438,0.0,28.580635536327016
C01032,3.971283488005603,0.0,5.221502363859219,0.0,0.0,0.0,8.119068464367011,0.0,61.172474172649274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932092821396119,0.0,6.5863860144033195,0.0,0.0,0.0,9.728547597412286,0.0,28.255855587050576
C01033,4.160392225529679,0.0,5.470145333566801,0.0,0.0,0.0,8.505690772194011,0.0,64.08544913325161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252546349667042,0.0,9.236081537439137,0.0,0.0,0.0,13.64233111361263,0.0,39.62315381172609
C01034,3.4275958676238836,0.0,4.506653825949922,0.0,0.0,0.0,7.0075293293643846,0.0,52.797671160917524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798706142432832,0.0,2.8011066957807222,0.0,0.0,0.0,4.13742828855465,0.0,12.016858123228404
C01035,4.420416739625284,0.0,5.812029416914727,0.0,0.0,0.0,9.037296445456137,0.0,68.09078970407984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1293450693719231,0.0,8.327614500969714,0.0,0.0,0.0,12.300462479486798,0.0,35.725794420408775
C01036,3.6876203817194884,0.0,4.848537909297846,0.0,0.0,0.0,7.5391350026265105,0.0,56.803011731745755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034760554975385,0.0,6.662091600775772,0.0,0.0,0.0,9.840369983589438,0.0,28.580635536327016
