,BBB,BBH,BBW,BHB,BHH,BHW,BWB,BWH,BWW,HBB,HBH,HBW,HHB,HHH,HHW,HWB,HWH,HWW,WBB,WBH,WBW,WHB,WHH,WHW,WWB,WWH,WWW
C01001,0.0,18.72078376487054,42.26801959412176,10.091672498250524,2.0475857242827153,12.431770468859343,15.795661301609519,9.945416375087474,0.1462561231630511,6.032684824902724,0.5556420233463035,3.889494163424125,0.7540856031128405,0.0,2.0638132295719847,4.524513618677043,1.309727626459144,11.549416342412451,4.25193269668031,1.3256025466120964,0.05002273760800364,1.8758526603001364,0.6502955889040474,0.02501136880400182,13.656207366984994,0.02501136880400182,0.10004547521600728
C01002,0.0,13.346396081175646,30.13365990202939,7.194541637508747,1.4597620713785864,8.862841147655704,11.261021693491953,7.090272918124563,0.10426871938418474,4.968093385214008,0.4575875486381323,3.2031128404669262,0.621011673151751,0.0,1.6996108949416344,3.726070038910506,1.0785992217898832,9.511284046692607,3.9427012278308324,1.2291950886766714,0.04638472032742155,1.7394270122783084,0.6030013642564802,0.023192360163710776,12.663028649386085,0.023192360163710776,0.0927694406548431
C01003,0.0,16.57102869139258,37.414275717284816,8.932820153953815,1.8124562631210637,11.004198740377888,13.981805458362492,8.803358992302309,0.12946116165150454,2.9571984435797662,0.2723735408560311,1.906614785992218,0.3696498054474708,0.0,1.0116731517509727,2.217898832684825,0.6420233463035019,5.66147859922179,5.7207821737153255,1.783537971805366,0.06730331969076853,2.52387448840382,0.874943155979991,0.03365165984538426,18.37380627557981,0.03365165984538426,0.13460663938153705
C01004,0.0,14.24212736179146,32.15605318404479,7.677396780965711,1.5577326801959412,9.457662701189642,12.016794961511547,7.566130160951714,0.11126662001399579,4.613229571984435,0.42490272373540855,2.97431906614786,0.5766536964980544,0.0,1.5782101167315177,3.459922178988327,1.001556420233463,8.831906614785993,7.3442473851750805,2.2896771259663486,0.08640291041382446,3.2401091405184177,1.123237835379718,0.04320145520691223,23.58799454297408,0.04320145520691223,0.17280582082764892
C01005,0.0,15.675297410776766,35.391882435269416,8.449965010496852,1.714485654303709,10.409377186843948,13.226032190342897,8.327501749475157,0.12246326102169348,3.3120622568093383,0.30505836575875483,2.1354085603112845,0.4140077821011673,0.0,1.1330739299610895,2.484046692607004,0.7190661478599222,6.340856031128404,5.411550704865848,1.687130513869941,0.06366530241018645,2.387448840381992,0.8276489313324239,0.031832651205093224,17.3806275579809,0.031832651205093224,0.1273306048203729
C01006,0.0,12.092372288313506,27.302309307207835,6.518544436668999,1.3226032190342898,8.030090972708187,10.20293911826452,6.4240727781665505,0.09447165850244926,6.742412451361868,0.621011673151751,4.347081712062257,0.8428015564202335,0.0,2.306614785992218,5.056809338521401,1.4638132295719843,12.908171206225681,6.803092314688495,2.1209640745793545,0.08003638017280582,3.001364256480218,1.0404729422464758,0.04001819008640291,21.84993178717599,0.04001819008640291,0.16007276034561163
C01007,0.0,12.98810356892932,29.324702589223232,7.0013995801259625,1.4205738278516444,8.624912526242127,10.958712386284116,6.899930020993702,0.10146955913226031,5.086381322957198,0.46848249027237354,3.279377431906615,0.6357976653696498,0.0,1.7400778210116732,3.814785992217899,1.1042801556420232,9.737743190661478,2.937698954070032,0.9158708503865394,0.03456116416552978,1.296043656207367,0.44929513415188727,0.01728058208276489,9.435197817189632,0.01728058208276489,0.06912232833105957
C01008,0.0,13.435969209237228,30.33589923023093,7.242827151854444,1.4695591322603219,8.922323303009097,11.336599020293912,7.137858642407278,0.10496850944716585,5.086381322957198,0.46848249027237354,3.279377431906615,0.6357976653696498,0.0,1.7400778210116732,3.814785992217899,1.1042801556420232,9.737743190661478,5.7207821737153255,1.783537971805366,0.06730331969076853,2.52387448840382,0.874943155979991,0.03365165984538426,18.37380627557981,0.03365165984538426,0.13460663938153705
C01009,0.0,11.107067879636109,25.077676696990903,5.98740377886634,1.2148355493351994,7.375787263820854,9.371588523442968,5.9006298110566835,0.0867739678096571,8.398443579766537,0.7735408560311283,5.414785992217899,1.0498054474708172,0.0,2.8731517509727627,6.298832684824903,1.8233463035019455,16.078599221789883,5.875397908140064,1.8317417007730787,0.06912232833105957,2.592087312414734,0.8985902683037745,0.03456116416552978,18.870395634379264,0.03456116416552978,0.13824465666211913
C01010,0.0,14.510846745976206,32.7627711686494,7.8222533240028,1.5871238628411477,9.636109167249826,12.243526941917425,7.7088873337998605,0.11336599020293911,4.613229571984435,0.42490272373540855,2.97431906614786,0.5766536964980544,0.0,1.5782101167315177,3.459922178988327,1.001556420233463,8.831906614785993,5.025011368804002,1.5666211914506594,0.05911778080945884,2.2169167803547065,0.7685311505229651,0.02955889040472942,16.139154160982265,0.02955889040472942,0.11823556161891768
C01011,0.0,18.631210636808955,42.065780265920225,10.04338698390483,2.03778866340098,12.372288313505948,15.720083974807558,9.897830650804758,0.14555633310006996,3.3120622568093383,0.30505836575875483,2.1354085603112845,0.4140077821011673,0.0,1.1330739299610895,2.484046692607004,0.7190661478599222,6.340856031128404,5.488858572078218,1.7112323783537973,0.06457480673033196,2.421555252387449,0.8394724874943157,0.03228740336516598,17.62892223738063,0.03228740336516598,0.12914961346066392
C01012,0.0,19.52694191742477,44.08817354793562,10.526242127361792,2.1357592722183347,12.967109867039888,16.475857242827153,10.37368789363191,0.15255423372988103,6.978988326848249,0.6428015564202334,4.499610894941634,0.8723735408560311,0.0,2.3875486381322957,5.234241245136187,1.5151750972762645,13.361089494163425,5.566166439290587,1.7353342428376535,0.06548431105047749,2.455661664392906,0.8512960436562074,0.03274215552523874,17.877216916780355,0.03274215552523874,0.13096862210095497
C01013,0.0,8.509447165850244,19.212736179146255,4.587123862841148,0.9307207837648706,5.650804758572428,7.179846046186144,4.520643806857943,0.06648005598320503,1.8926070038910505,0.1743190661478599,1.2202334630350196,0.23657587548638132,0.0,0.6474708171206226,1.419455252918288,0.41089494163424123,3.6233463035019455,2.8603910868576627,0.891768985902683,0.03365165984538426,1.26193724420191,0.4374715779899955,0.01682582992269213,9.186903137789905,0.01682582992269213,0.06730331969076853
C01014,0.0,16.39188243526942,37.00979706088174,8.836249125262421,1.7928621413575927,10.8852344296711,13.830650804758573,8.70818754373688,0.12806158152554234,3.1937743190661476,0.29416342412451363,2.0591439688715956,0.39922178988326845,0.0,1.0926070038910507,2.395330739299611,0.6933852140077821,6.114396887159533,6.26193724420191,1.9522510231923602,0.07366984993178717,2.762619372442019,0.9577080491132334,0.036834924965893585,20.1118690313779,0.036834924965893585,0.14733969986357434
C01015,0.0,13.525542337298809,30.53813855843247,7.29111266620014,1.4793561931420574,8.98180545836249,11.412176347095873,7.185444366689993,0.10566829951014695,4.494941634241245,0.4140077821011673,2.8980544747081716,0.5618677042801556,0.0,1.5377431906614787,3.371206225680934,0.9758754863813229,8.60544747081712,4.483856298317417,1.3979081400636653,0.0527512505684402,1.9781718963165076,0.6857662573897226,0.0263756252842201,14.401091405184175,0.0263756252842201,0.1055025011368804
C01016,0.0,17.466759972008397,39.43666899930021,9.415675297410777,1.9104268719384185,11.599020293911826,14.737578726382086,9.27921623512946,0.1364590622813156,7.8070038910505835,0.7190661478599222,5.033463035019456,0.9758754863813229,0.0,2.6708171206225684,5.855252918287938,1.694941634241245,14.946303501945525,5.488858572078218,1.7112323783537973,0.06457480673033196,2.421555252387449,0.8394724874943157,0.03228740336516598,17.62892223738063,0.03228740336516598,0.12914961346066392
C01017,0.0,16.302309307207835,36.807557732680195,8.787963610916725,1.7830650804758572,10.825752274317704,13.755073477956614,8.660601819454165,0.1273617914625612,5.3229571984435795,0.490272373540856,3.4319066147859925,0.6653696498054474,0.0,1.8210116731517512,3.992217898832685,1.1556420233463034,10.190661478599221,3.3242382901318783,1.0363801728058208,0.03910868576625739,1.4665757162346522,0.5084129149613461,0.019554342883128694,10.676671214188268,0.019554342883128694,0.07821737153251478
C01018,0.0,17.466759972008397,39.43666899930021,9.415675297410777,1.9104268719384185,11.599020293911826,14.737578726382086,9.27921623512946,0.1364590622813156,6.505836575875486,0.5992217898832685,4.19455252918288,0.8132295719844358,0.0,2.22568093385214,4.879377431906615,1.4124513618677041,12.455252918287938,3.7107776261937246,1.1568894952251023,0.04365620736698499,1.6371077762619373,0.567530695770805,0.021828103683492497,11.918144611186904,0.021828103683492497,0.08731241473396999
C01019,0.0,18.004198740377884,40.650104968509446,9.705388383484955,1.9692092372288315,11.955913226032191,15.191042687193843,9.564730580825753,0.14065780265920222,5.441245136186771,0.5011673151750973,3.5081712062256813,0.6801556420233463,0.0,1.86147859922179,4.080933852140078,1.1813229571984436,10.417120622568094,5.566166439290587,1.7353342428376535,0.06548431105047749,2.455661664392906,0.8512960436562074,0.03274215552523874,17.877216916780355,0.03274215552523874,0.13096862210095497
C01020,0.0,15.227431770468858,34.38068579426172,8.208537438768369,1.6655003498950316,10.111966410076977,12.848145556333101,8.089573128061582,0.11896431070678795,4.140077821011673,0.38132295719844356,2.6692607003891053,0.5175097276264591,0.0,1.416342412451362,3.105058365758755,0.8988326848249026,7.926070038910506,2.319236016371078,0.723055934515689,0.02728512960436562,1.0231923601637107,0.3547066848567531,0.01364256480218281,7.448840381991815,0.01364256480218281,0.05457025920873124
C01021,0.0,16.39188243526942,37.00979706088174,8.836249125262421,1.7928621413575927,10.8852344296711,13.830650804758573,8.70818754373688,0.12806158152554234,4.376653696498054,0.403112840466926,2.8217898832684827,0.5470817120622568,0.0,1.4972762645914397,3.282490272373541,0.9501945525291828,8.37898832684825,5.488858572078218,1.7112323783537973,0.06457480673033196,2.421555252387449,0.8394724874943157,0.03228740336516598,17.62892223738063,0.03228740336516598,0.12914961346066392
C01022,0.0,10.121763470958712,22.853044086773966,5.456263121063681,1.107067879636109,6.72148355493352,8.540237928621414,5.3771868439468165,0.07907627711686493,4.021789883268482,0.3704280155642023,2.5929961089494165,0.5027237354085603,0.0,1.375875486381323,3.016342412451362,0.8731517509727627,7.699610894941634,3.246930422919509,1.0122783083219646,0.03819918144611187,1.4324693042291952,0.4965893587994543,0.019099590723055934,10.42837653478854,0.019099590723055934,0.07639836289222374
C01023,0.0,25.617914625612315,57.84044786564031,13.80965710286914,2.8019594121763474,17.011896431070678,21.615115465360393,13.609517144856543,0.2001399580125962,5.796108949416342,0.533852140077821,3.7369649805447476,0.7245136186770428,0.0,1.9828793774319067,4.347081712062257,1.2583657587548638,11.096498054474708,5.488858572078218,1.7112323783537973,0.06457480673033196,2.421555252387449,0.8394724874943157,0.03228740336516598,17.62892223738063,0.03228740336516598,0.12914961346066392
C01024,0.0,12.808957312806157,28.920223932820154,6.90482855143457,1.4009797060881737,8.505948215535339,10.807557732680197,6.8047585724282715,0.1000699790062981,6.032684824902724,0.5556420233463035,3.889494163424125,0.7540856031128405,0.0,2.0638132295719847,4.524513618677043,1.309727626459144,11.549416342412451,3.3242382901318783,1.0363801728058208,0.03910868576625739,1.4665757162346522,0.5084129149613461,0.019554342883128694,10.676671214188268,0.019554342883128694,0.07821737153251478
C01025,0.0,16.39188243526942,37.00979706088174,8.836249125262421,1.7928621413575927,10.8852344296711,13.830650804758573,8.70818754373688,0.12806158152554234,3.5486381322957197,0.32684824902723736,2.287937743190662,0.44357976653696496,0.0,1.2140077821011674,2.66147859922179,0.7704280155642023,6.793774319066148,2.8603910868576627,0.891768985902683,0.03365165984538426,1.26193724420191,0.4374715779899955,0.01682582992269213,9.186903137789905,0.01682582992269213,0.06730331969076853
